"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"7431","2015","Satkhira","2015-Satkhira",2015,1976,"Aromatic","BR5",3.69666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"7508","2015","Satkhira","2015-Satkhira",2015,1994,"Medium","BRRI dhan30",4.76,0.277247175222023,0.0768659961685911,13.0096538111168
"7599","2015","Satkhira","2015-Satkhira",2015,1994,"Medium","BRRI dhan31",5.30333333333333,0.277247175222023,0.0768659961685911,13.0096538111168
"7690","2015","Satkhira","2015-Satkhira",2015,1994,"Medium","BRRI dhan32",4.02,0.277247175222023,0.0768659961685911,13.0096538111168
"7735","2015","Satkhira","2015-Satkhira",2015,1997,"Short","BRRI dhan33",5.26,0.277247175222023,0.0768659961685911,13.0096538111168
"7855","2015","Satkhira","2015-Satkhira",2015,1997,"Aromatic","BRRI dhan34",2.55,0.277247175222023,0.0768659961685911,13.0096538111168
"7904","2015","Satkhira","2015-Satkhira",2015,1998,"Aromatic","BRRI dhan37",2.74,0.277247175222023,0.0768659961685911,13.0096538111168
"7997","2015","Satkhira","2015-Satkhira",2015,1998,"Aromatic","BRRI dhan38",2.48,0.277247175222023,0.0768659961685911,13.0096538111168
"8093","2015","Satkhira","2015-Satkhira",2015,1999,"Short","BRRI dhan39",5.01,0.277247175222023,0.0768659961685911,13.0096538111168
"8140","2015","Satkhira","2015-Satkhira",2015,2003,"Stress","BRRI dhan40",5.15666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8232","2015","Satkhira","2015-Satkhira",2015,2003,"Stress","BRRI dhan41",4.28,0.277247175222023,0.0768659961685911,13.0096538111168
"8293","2015","Satkhira","2015-Satkhira",2015,2005,"Stress","BRRI dhan44",4.80666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8361","2015","Satkhira","2015-Satkhira",2015,2007,"Long","BRRI dhan46",3.73666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8446","2015","Satkhira","2015-Satkhira",2015,2008,"Medium","BRRI dhan49",4.79666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8528","2015","Satkhira","2015-Satkhira",2015,2010,"Stress","BRRI dhan51",4.49666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8592","2015","Satkhira","2015-Satkhira",2015,2010,"Stress","BRRI dhan52",5.7,0.277247175222023,0.0768659961685911,13.0096538111168
"8733","2015","Satkhira","2015-Satkhira",2015,2010,"Short","BRRI dhan53",4.25666666666667,0.277247175222023,0.076865996168591,13.0096538111168
"8766","2015","Satkhira","2015-Satkhira",2015,2010,"Stress","BRRI dhan54",4.84333333333333,0.277247175222023,0.0768659961685911,13.0096538111168
"8841","2015","Satkhira","2015-Satkhira",2015,2011,"Stress","BRRI dhan56",4.86666666666667,0.277247175222023,0.0768659961685911,13.0096538111168
"8931","2015","Satkhira","2015-Satkhira",2015,2011,"Short","BRRI dhan57",3.68,0.277247175222023,0.0768659961685911,13.0096538111168
"8990","2015","Satkhira","2015-Satkhira",2015,2013,"Short","BRRI dhan62",3.31666666666667,0.277247175222023,0.076865996168591,13.0096538111168
"9070","2015","Satkhira","2015-Satkhira",2015,2015,"Short","BRRI dhan66",3.88,0.277247175222023,0.0768659961685911,13.0096538111168
"6912","2016","Kushtia","2016-Kushtia",2016,1980,"Long","BR10",5.00000000000002,0.334585650199197,0.111947557319219,8.93275408545531
"6957","2016","Kushtia","2016-Kushtia",2016,1980,"Medium","BR11",4.26666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"7042","2016","Kushtia","2016-Kushtia",2016,1988,"Long","BR22",4.76,0.334585650199197,0.11194755731922,8.9327540854553
"7112","2016","Kushtia","2016-Kushtia",2016,1988,"Long","BR23",5.64666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"7193","2016","Kushtia","2016-Kushtia",2016,1992,"Medium","BR25",4.16,0.334585650199197,0.11194755731922,8.9327540854553
"7302","2016","Kushtia","2016-Kushtia",2016,1973,"Medium","BR3",3.97,0.334585650199197,0.11194755731922,8.9327540854553
"7350","2016","Kushtia","2016-Kushtia",2016,1975,"Medium","BR4",5.34666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"7444","2016","Kushtia","2016-Kushtia",2016,1976,"Aromatic","BR5",3.66,0.334585650199197,0.11194755731922,8.9327540854553
"7513","2016","Kushtia","2016-Kushtia",2016,1994,"Medium","BRRI dhan30",4.83,0.334585650199197,0.11194755731922,8.9327540854553
"7578","2016","Kushtia","2016-Kushtia",2016,1994,"Medium","BRRI dhan31",4.79666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"7676","2016","Kushtia","2016-Kushtia",2016,1994,"Medium","BRRI dhan32",4.51333333333334,0.334585650199197,0.11194755731922,8.9327540854553
"7767","2016","Kushtia","2016-Kushtia",2016,1997,"Short","BRRI dhan33",5.42333333333334,0.334585650199197,0.11194755731922,8.9327540854553
"7829","2016","Kushtia","2016-Kushtia",2016,1997,"Aromatic","BRRI dhan34",3.17333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"7913","2016","Kushtia","2016-Kushtia",2016,1998,"Aromatic","BRRI dhan37",3.31,0.334585650199197,0.11194755731922,8.9327540854553
"7969","2016","Kushtia","2016-Kushtia",2016,1998,"Aromatic","BRRI dhan38",2.75333333333334,0.334585650199197,0.11194755731922,8.9327540854553
"8064","2016","Kushtia","2016-Kushtia",2016,1999,"Short","BRRI dhan39",4.82,0.334585650199197,0.11194755731922,8.9327540854553
"8141","2016","Kushtia","2016-Kushtia",2016,2003,"Stress","BRRI dhan40",4.57666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"8208","2016","Kushtia","2016-Kushtia",2016,2003,"Stress","BRRI dhan41",5.21333333333334,0.334585650199197,0.11194755731922,8.9327540854553
"8295","2016","Kushtia","2016-Kushtia",2016,2005,"Stress","BRRI dhan44",4.25333333333334,0.334585650199197,0.11194755731922,8.9327540854553
"8377","2016","Kushtia","2016-Kushtia",2016,2007,"Long","BRRI dhan46",5.59,0.334585650199197,0.11194755731922,8.9327540854553
"8477","2016","Kushtia","2016-Kushtia",2016,2008,"Medium","BRRI dhan49",4.04333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"8546","2016","Kushtia","2016-Kushtia",2016,2010,"Stress","BRRI dhan51",5.7,0.334585650199197,0.11194755731922,8.9327540854553
"8601","2016","Kushtia","2016-Kushtia",2016,2010,"Stress","BRRI dhan52",5.33,0.334585650199197,0.11194755731922,8.9327540854553
"8705","2016","Kushtia","2016-Kushtia",2016,2010,"Short","BRRI dhan53",5.14333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"8751","2016","Kushtia","2016-Kushtia",2016,2010,"Stress","BRRI dhan54",5.2,0.334585650199197,0.11194755731922,8.9327540854553
"8846","2016","Kushtia","2016-Kushtia",2016,2011,"Stress","BRRI dhan56",4.18666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"8935","2016","Kushtia","2016-Kushtia",2016,2011,"Short","BRRI dhan57",3.95666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"9024","2016","Kushtia","2016-Kushtia",2016,2013,"Short","BRRI dhan62",2.89333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"9061","2016","Kushtia","2016-Kushtia",2016,2015,"Short","BRRI dhan66",4.91,0.334585650199197,0.11194755731922,8.9327540854553
"9137","2016","Kushtia","2016-Kushtia",2016,2015,"Medium","BRRI dhan70",4.63333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"9196","2016","Kushtia","2016-Kushtia",2016,2015,"Short","BRRI dhan71",4.73333333333333,0.334585650199197,0.11194755731922,8.9327540854553
"9274","2016","Kushtia","2016-Kushtia",2016,2015,"Medium","BRRI dhan72",4.77666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"9307","2016","Kushtia","2016-Kushtia",2016,2015,"Medium","BRRI dhan73",4.54,0.334585650199197,0.11194755731922,8.9327540854553
"9353","2016","Kushtia","2016-Kushtia",2016,2015,"Short","BRRI dhan75",4.43,0.334585650199197,0.11194755731922,8.9327540854553
"9406","2016","Kushtia","2016-Kushtia",2016,2015,"Long","BRRI dhan76",4.2,0.334585650199197,0.11194755731922,8.9327540854553
"9478","2016","Kushtia","2016-Kushtia",2016,2015,"Long","BRRI dhan77",4.29666666666667,0.334585650199197,0.11194755731922,8.9327540854553
"6919","2017","Cumilla","2017-Cumilla",2017,1980,"Long","BR10",3.31333333333334,0.309266398865721,0.0956457054673715,10.4552524874328
"6960","2017","Cumilla","2017-Cumilla",2017,1980,"Medium","BR11",3.06333333333333,0.309266398865722,0.0956457054673717,10.4552524874328
"7038","2017","Cumilla","2017-Cumilla",2017,1988,"Long","BR22",2.39333333333333,0.309266398865722,0.0956457054673717,10.4552524874328
"7118","2017","Cumilla","2017-Cumilla",2017,1988,"Long","BR23",1.83666666666667,0.309266398865722,0.0956457054673717,10.4552524874328
"7187","2017","Cumilla","2017-Cumilla",2017,1992,"Medium","BR25",4.86,0.309266398865722,0.0956457054673717,10.4552524874328
"7265","2017","Cumilla","2017-Cumilla",2017,1973,"Medium","BR3",4.06,0.309266398865722,0.0956457054673717,10.4552524874328
"7389","2017","Cumilla","2017-Cumilla",2017,1975,"Medium","BR4",3.31333333333333,0.309266398865722,0.0956457054673717,10.4552524874328
"7449","2017","Cumilla","2017-Cumilla",2017,1976,"Aromatic","BR5",1.83666666666667,0.309266398865722,0.0956457054673717,10.4552524874328
"7543","2017","Cumilla","2017-Cumilla",2017,1994,"Medium","BRRI dhan30",3.39,0.309266398865722,0.0956457054673717,10.4552524874328
"7603","2017","Cumilla","2017-Cumilla",2017,1994,"Medium","BRRI dhan31",3.17333333333333,0.309266398865722,0.0956457054673717,10.4552524874328
"7669","2017","Cumilla","2017-Cumilla",2017,1994,"Medium","BRRI dhan32",5.22,0.309266398865722,0.0956457054673716,10.4552524874328
"7750","2017","Cumilla","2017-Cumilla",2017,1997,"Short","BRRI dhan33",2.76,0.309266398865722,0.0956457054673717,10.4552524874328
"7817","2017","Cumilla","2017-Cumilla",2017,1997,"Aromatic","BRRI dhan34",1.95,0.309266398865722,0.0956457054673716,10.4552524874328
"7919","2017","Cumilla","2017-Cumilla",2017,1998,"Aromatic","BRRI dhan37",3.18,0.309266398865722,0.0956457054673716,10.4552524874328
"8025","2017","Cumilla","2017-Cumilla",2017,1998,"Aromatic","BRRI dhan38",2.85,0.309266398865722,0.0956457054673716,10.4552524874328
"8056","2017","Cumilla","2017-Cumilla",2017,1999,"Short","BRRI dhan39",2.63666666666667,0.309266398865722,0.0956457054673716,10.4552524874328
"8149","2017","Cumilla","2017-Cumilla",2017,2003,"Stress","BRRI dhan40",1.9,0.309266398865722,0.0956457054673716,10.4552524874328
"8201","2017","Cumilla","2017-Cumilla",2017,2003,"Stress","BRRI dhan41",3.46666666666667,0.309266398865722,0.0956457054673716,10.4552524874328
"8296","2017","Cumilla","2017-Cumilla",2017,2005,"Stress","BRRI dhan44",3.34333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"8385","2017","Cumilla","2017-Cumilla",2017,2007,"Long","BRRI dhan46",4.25,0.309266398865722,0.0956457054673716,10.4552524874328
"8456","2017","Cumilla","2017-Cumilla",2017,2008,"Medium","BRRI dhan49",2.98,0.309266398865722,0.0956457054673716,10.4552524874328
"8537","2017","Cumilla","2017-Cumilla",2017,2010,"Stress","BRRI dhan51",2.77,0.309266398865722,0.0956457054673716,10.4552524874328
"8595","2017","Cumilla","2017-Cumilla",2017,2010,"Stress","BRRI dhan52",2.13,0.309266398865722,0.0956457054673716,10.4552524874328
"8675","2017","Cumilla","2017-Cumilla",2017,2010,"Short","BRRI dhan53",3.27,0.309266398865722,0.0956457054673716,10.4552524874328
"8780","2017","Cumilla","2017-Cumilla",2017,2010,"Stress","BRRI dhan54",4.65,0.309266398865722,0.0956457054673716,10.4552524874328
"8833","2017","Cumilla","2017-Cumilla",2017,2011,"Stress","BRRI dhan56",2.82,0.309266398865722,0.0956457054673716,10.4552524874328
"8904","2017","Cumilla","2017-Cumilla",2017,2011,"Short","BRRI dhan57",0.649999999999999,0.309266398865722,0.0956457054673716,10.4552524874328
"9003","2017","Cumilla","2017-Cumilla",2017,2013,"Short","BRRI dhan62",1.20333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9056","2017","Cumilla","2017-Cumilla",2017,2015,"Short","BRRI dhan66",2.84333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9145","2017","Cumilla","2017-Cumilla",2017,2015,"Medium","BRRI dhan70",1.78333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9191","2017","Cumilla","2017-Cumilla",2017,2015,"Short","BRRI dhan71",3.42333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9261","2017","Cumilla","2017-Cumilla",2017,2015,"Medium","BRRI dhan72",4.03333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9299","2017","Cumilla","2017-Cumilla",2017,2015,"Medium","BRRI dhan73",4.55,0.309266398865722,0.0956457054673716,10.4552524874328
"9351","2017","Cumilla","2017-Cumilla",2017,2015,"Short","BRRI dhan75",4.44,0.309266398865722,0.0956457054673716,10.4552524874328
"9413","2017","Cumilla","2017-Cumilla",2017,2015,"Long","BRRI dhan76",3.89333333333333,0.309266398865722,0.0956457054673716,10.4552524874328
"9474","2017","Cumilla","2017-Cumilla",2017,2015,"Long","BRRI dhan77",3.59666666666667,0.309266398865722,0.0956457054673716,10.4552524874328
"6923","2017","Satkhira","2017-Satkhira",2017,1980,"Long","BR10",4.1933333333333,0.301748286190152,0.0910520282186937,10.9827317366083
"6955","2017","Satkhira","2017-Satkhira",2017,1980,"Medium","BR11",4.22,0.301748286190152,0.0910520282186938,10.9827317366083
"7046","2017","Satkhira","2017-Satkhira",2017,1988,"Long","BR22",5.11,0.301748286190152,0.0910520282186938,10.9827317366083
"7124","2017","Satkhira","2017-Satkhira",2017,1988,"Long","BR23",5.61,0.301748286190152,0.0910520282186938,10.9827317366083
"7192","2017","Satkhira","2017-Satkhira",2017,1992,"Medium","BR25",3.96333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"7283","2017","Satkhira","2017-Satkhira",2017,1973,"Medium","BR3",3.10666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"7353","2017","Satkhira","2017-Satkhira",2017,1975,"Medium","BR4",3.80333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"7425","2017","Satkhira","2017-Satkhira",2017,1976,"Aromatic","BR5",3.42333333333333,0.301748286190152,0.0910520282186939,10.9827317366083
"7515","2017","Satkhira","2017-Satkhira",2017,1994,"Medium","BRRI dhan30",5.41,0.301748286190152,0.0910520282186938,10.9827317366083
"7612","2017","Satkhira","2017-Satkhira",2017,1994,"Medium","BRRI dhan31",4.42,0.301748286190152,0.0910520282186938,10.9827317366083
"7659","2017","Satkhira","2017-Satkhira",2017,1994,"Medium","BRRI dhan32",5.13,0.301748286190152,0.0910520282186938,10.9827317366083
"7751","2017","Satkhira","2017-Satkhira",2017,1997,"Short","BRRI dhan33",5.47666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"7839","2017","Satkhira","2017-Satkhira",2017,1997,"Aromatic","BRRI dhan34",1.94,0.301748286190152,0.0910520282186938,10.9827317366083
"7930","2017","Satkhira","2017-Satkhira",2017,1998,"Aromatic","BRRI dhan37",2.62333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"7978","2017","Satkhira","2017-Satkhira",2017,1998,"Aromatic","BRRI dhan38",3.01,0.301748286190152,0.0910520282186938,10.9827317366083
"8046","2017","Satkhira","2017-Satkhira",2017,1999,"Short","BRRI dhan39",4.60666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8128","2017","Satkhira","2017-Satkhira",2017,2003,"Stress","BRRI dhan40",4.63666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8209","2017","Satkhira","2017-Satkhira",2017,2003,"Stress","BRRI dhan41",4.21666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8286","2017","Satkhira","2017-Satkhira",2017,2005,"Stress","BRRI dhan44",5.53666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8371","2017","Satkhira","2017-Satkhira",2017,2007,"Long","BRRI dhan46",4.59,0.301748286190152,0.0910520282186938,10.9827317366083
"8459","2017","Satkhira","2017-Satkhira",2017,2008,"Medium","BRRI dhan49",5.06333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"8542","2017","Satkhira","2017-Satkhira",2017,2010,"Stress","BRRI dhan51",3.09,0.301748286190152,0.0910520282186938,10.9827317366083
"8628","2017","Satkhira","2017-Satkhira",2017,2010,"Stress","BRRI dhan52",5.17666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8692","2017","Satkhira","2017-Satkhira",2017,2010,"Short","BRRI dhan53",4.94666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8753","2017","Satkhira","2017-Satkhira",2017,2010,"Stress","BRRI dhan54",4.96666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"8826","2017","Satkhira","2017-Satkhira",2017,2011,"Stress","BRRI dhan56",5.07666666666666,0.301748286190152,0.0910520282186938,10.9827317366083
"8927","2017","Satkhira","2017-Satkhira",2017,2011,"Short","BRRI dhan57",3.42333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"8996","2017","Satkhira","2017-Satkhira",2017,2013,"Short","BRRI dhan62",4.7,0.301748286190152,0.0910520282186938,10.9827317366083
"9058","2017","Satkhira","2017-Satkhira",2017,2015,"Short","BRRI dhan66",4.84,0.301748286190152,0.0910520282186938,10.9827317366083
"9172","2017","Satkhira","2017-Satkhira",2017,2015,"Medium","BRRI dhan70",4.21333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"9195","2017","Satkhira","2017-Satkhira",2017,2015,"Short","BRRI dhan71",4.75666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"9259","2017","Satkhira","2017-Satkhira",2017,2015,"Medium","BRRI dhan72",4.78666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"9296","2017","Satkhira","2017-Satkhira",2017,2015,"Medium","BRRI dhan73",5.6,0.301748286190152,0.0910520282186938,10.9827317366083
"9384","2017","Satkhira","2017-Satkhira",2017,2015,"Short","BRRI dhan75",5.33333333333333,0.301748286190152,0.0910520282186938,10.9827317366083
"9432","2017","Satkhira","2017-Satkhira",2017,2015,"Long","BRRI dhan76",4.37,0.301748286190152,0.0910520282186938,10.9827317366083
"9485","2017","Satkhira","2017-Satkhira",2017,2015,"Long","BRRI dhan77",4.63666666666667,0.301748286190152,0.0910520282186938,10.9827317366083
"6924","2016","Rajshahi","2016-Rajshahi",2016,1980,"Long","BR10",5.69333333333338,0.26981159734148,0.072798298059961,13.736584874228
"6988","2016","Rajshahi","2016-Rajshahi",2016,1980,"Medium","BR11",6.35,0.26981159734148,0.0727982980599612,13.7365848742279
"7035","2016","Rajshahi","2016-Rajshahi",2016,1988,"Long","BR22",5.40666666666667,0.26981159734148,0.0727982980599612,13.7365848742279
"7116","2016","Rajshahi","2016-Rajshahi",2016,1988,"Long","BR23",4.95666666666667,0.26981159734148,0.0727982980599612,13.7365848742279
"7224","2016","Rajshahi","2016-Rajshahi",2016,1992,"Medium","BR25",5.7,0.26981159734148,0.0727982980599612,13.7365848742279
"7295","2016","Rajshahi","2016-Rajshahi",2016,1973,"Medium","BR3",4.62333333333333,0.26981159734148,0.0727982980599612,13.7365848742279
"7378","2016","Rajshahi","2016-Rajshahi",2016,1975,"Medium","BR4",4.89666666666667,0.26981159734148,0.0727982980599612,13.7365848742279
"7456","2016","Rajshahi","2016-Rajshahi",2016,1976,"Aromatic","BR5",4.29,0.269811597341481,0.0727982980599612,13.7365848742279
