"Y"	"L"	"Env"	"t.j"	"r.i"	"Group"	"G"	"GG"	"ari.mean"	"adj.mean"	"w"
"2263"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1983	"Long"	"BR16"	"Long-BR16"	5.93333333333333	5.93333333333333	16.8797068413307
"2264"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1971	"Long"	"BR2"	"Long-BR2"	6.06666666666667	6.06666666666666	16.8797068413308
"2265"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1973	"Long"	"BR3"	"Long-BR3"	5.66666666666667	5.66666666666666	16.8797068413308
"2266"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1977	"Long"	"BR7"	"Long-BR7"	6.46666666666667	6.46666666666666	16.8797068413308
"2267"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1978	"Long"	"BR8"	"Long-BR8"	7.1	7.09999999999999	16.8797068413308
"2268"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1978	"Long"	"BR9"	"Long-BR9"	7.13333333333333	7.13333333333333	16.8797068413308
"2269"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.43333333333333	7.43333333333333	16.8797068413308
"2270"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.43333333333333	5.43333333333333	16.8797068413308
"2271"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	4.8	4.8	16.8797068413308
"2272"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2012	"Long"	"BRRI dhan58"	"Long-BRRI dhan58"	6.16666666666667	6.16666666666666	16.8797068413308
"2273"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	6.36666666666667	6.36666666666666	16.8797068413308
"2274"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2013	"Long"	"BRRI dhan60"	"Long-BRRI dhan60"	5.8	5.8	16.8797068413308
"2275"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1970	"Short"	"BR1"	"Short-BR1"	5.66666666666667	5.66666666666666	16.8797068413308
"2276"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1977	"Short"	"BR6"	"Short-BR6"	6.36666666666667	6.36666666666666	16.8797068413308
"2277"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.66666666666667	6.66666666666666	16.8797068413308
"2278"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.23333333333333	6.23333333333333	16.8797068413308
"2279"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1985	"Stress"	"BR17"	"Stress-BR17"	4.93333333333333	4.93333333333333	16.8797068413308
"2280"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1985	"Stress"	"BR18"	"Stress-BR18"	5.96666666666667	5.96666666666666	16.8797068413308
"2281"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1985	"Stress"	"BR19"	"Stress-BR19"	7.03333333333333	7.03333333333333	16.8797068413308
"2282"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	6.63333333333333	6.63333333333333	16.8797068413308
"2283"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	6.33333333333333	6.33333333333333	16.8797068413308
"2284"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	5.5	5.5	16.8797068413308
"2285"	"2013-2014"	"Rangpur"	"2013-2014-Rangpur"	2013	2013	"Stress"	"BRRI dhan61"	"Stress-BRRI dhan61"	5.76666666666667	5.76666666666666	16.8797068413308
"2286"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1983	"Long"	"BR12"	"Long-BR12"	5.77	5.77	50.4103054175134
"2287"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1983	"Long"	"BR14"	"Long-BR14"	6.05333333333333	6.05333333333334	50.4103054175136
"2288"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1983	"Long"	"BR15"	"Long-BR15"	5.28	5.28	50.4103054175137
"2289"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1983	"Long"	"BR16"	"Long-BR16"	6.13	6.13	50.4103054175134
"2290"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1971	"Long"	"BR2"	"Long-BR2"	5.34333333333333	5.34333333333334	50.4103054175137
"2291"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1973	"Long"	"BR3"	"Long-BR3"	6.58	6.58	50.4103054175137
"2292"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1977	"Long"	"BR7"	"Long-BR7"	5.18333333333333	5.18333333333334	50.4103054175137
"2293"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1978	"Long"	"BR8"	"Long-BR8"	6.05666666666667	6.05666666666667	50.4103054175138
"2294"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1978	"Long"	"BR9"	"Long-BR9"	5.81	5.81	50.4103054175136
"2295"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.86666666666667	6.86666666666667	50.4103054175137
"2296"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.65333333333333	5.65333333333334	50.4103054175136
"2297"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	6.2	6.2	50.4103054175136
"2298"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2012	"Long"	"BRRI dhan58"	"Long-BRRI dhan58"	7.11333333333333	7.11333333333334	50.4103054175136
"2299"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	6.88	6.88	50.4103054175137
"2300"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2013	"Long"	"BRRI dhan60"	"Long-BRRI dhan60"	7.00666666666667	7.00666666666667	50.4103054175136
"2301"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1970	"Short"	"BR1"	"Short-BR1"	6.02666666666667	6.02666666666667	50.4103054175136
"2302"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1977	"Short"	"BR6"	"Short-BR6"	5.07	5.07	50.4103054175137
"2303"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.82	5.82	50.4103054175137
"2304"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.27666666666667	6.27666666666667	50.4103054175137
"2305"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1985	"Stress"	"BR17"	"Stress-BR17"	5.87666666666667	5.87666666666667	50.4103054175136
"2306"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1985	"Stress"	"BR18"	"Stress-BR18"	5.89666666666667	5.89666666666667	50.4103054175137
"2307"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1985	"Stress"	"BR19"	"Stress-BR19"	6.01	6.01	50.4103054175137
"2308"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.65333333333333	5.65333333333334	50.4103054175136
"2309"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	6.06	6.06	50.4103054175136
"2310"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	6.56666666666667	6.56666666666667	50.4103054175137
"2311"	"2013-2014"	"Satkhira"	"2013-2014-Satkhira"	2013	2013	"Stress"	"BRRI dhan61"	"Stress-BRRI dhan61"	6.85333333333333	6.85333333333334	50.4103054175136
"2312"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1983	"Long"	"BR12"	"Long-BR12"	4.75333333333333	4.75333333333333	85.7895311905421
"2313"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1983	"Long"	"BR14"	"Long-BR14"	5.97333333333333	5.97333333333333	85.7895311905421
"2314"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1983	"Long"	"BR15"	"Long-BR15"	4.67333333333333	4.67333333333333	85.7895311905418
"2315"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1983	"Long"	"BR16"	"Long-BR16"	6.74666666666667	6.74666666666666	85.789531190542
"2316"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1971	"Long"	"BR2"	"Long-BR2"	6.93666666666667	6.93666666666667	85.7895311905419
"2317"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1973	"Long"	"BR3"	"Long-BR3"	6.41333333333333	6.41333333333333	85.7895311905417
"2318"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1977	"Long"	"BR7"	"Long-BR7"	4.34333333333333	4.34333333333333	85.789531190542
"2319"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1978	"Long"	"BR8"	"Long-BR8"	3.01333333333333	3.01333333333333	85.7895311905418
"2320"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1978	"Long"	"BR9"	"Long-BR9"	6.78333333333333	6.78333333333333	85.7895311905419
"2321"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.16	7.16	85.7895311905418
"2322"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.95	5.95	85.7895311905419
"2323"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	5.21333333333333	5.21333333333333	85.7895311905419
"2324"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	7.52	7.52	85.7895311905419
"2325"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1970	"Short"	"BR1"	"Short-BR1"	5.20333333333333	5.20333333333333	85.7895311905418
"2326"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1977	"Short"	"BR6"	"Short-BR6"	5.71	5.71	85.7895311905419
"2327"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	4.41	4.41	85.7895311905419
"2328"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	4.50666666666667	4.50666666666667	85.7895311905419
"2329"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1985	"Stress"	"BR17"	"Stress-BR17"	3.52	3.52	85.7895311905419
"2330"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1985	"Stress"	"BR18"	"Stress-BR18"	5.43	5.43	85.7895311905419
"2331"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1985	"Stress"	"BR19"	"Stress-BR19"	2.40666666666667	2.40666666666667	85.7895311905419
"2332"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	3.74	3.74	85.7895311905419
"2333"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	2.87333333333333	2.87333333333333	85.7895311905419
"2334"	"2013-2014"	"Sonagazi"	"2013-2014-Sonagazi"	2013	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	4.02333333333333	4.02333333333333	85.7895311905419
"2335"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1983	"Long"	"BR12"	"Long-BR12"	4.57666666666667	4.57666666666667	116.239492358329
"2336"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1983	"Long"	"BR14"	"Long-BR14"	5.09666666666667	5.09666666666667	116.23949235833
"2337"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1983	"Long"	"BR15"	"Long-BR15"	5.11666666666667	5.11666666666667	116.239492358329
"2338"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1983	"Long"	"BR16"	"Long-BR16"	4.98666666666667	4.98666666666667	116.239492358329
"2339"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1971	"Long"	"BR2"	"Long-BR2"	4.22666666666667	4.22666666666666	116.239492358329
"2340"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1973	"Long"	"BR3"	"Long-BR3"	4.29333333333333	4.29333333333333	116.239492358329
"2341"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1977	"Long"	"BR7"	"Long-BR7"	5.03333333333333	5.03333333333333	116.239492358329
"2342"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1978	"Long"	"BR8"	"Long-BR8"	5.13333333333333	5.13333333333333	116.239492358329
"2343"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1978	"Long"	"BR9"	"Long-BR9"	5.65666666666667	5.65666666666667	116.239492358329
"2344"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.11666666666667	5.11666666666667	116.23949235833
"2345"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.30333333333333	5.30333333333333	116.239492358329
"2346"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	4.55666666666667	4.55666666666667	116.23949235833
"2347"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2012	"Long"	"BRRI dhan58"	"Long-BRRI dhan58"	5.21666666666667	5.21666666666667	116.239492358329
"2348"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	5.17333333333333	5.17333333333333	116.239492358329
"2349"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2013	"Long"	"BRRI dhan60"	"Long-BRRI dhan60"	5.76666666666667	5.76666666666667	116.239492358329
"2350"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2014	"Long"	"BRRI dhan64"	"Long-BRRI dhan64"	4.78	4.78	116.239492358329
"2351"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1970	"Short"	"BR1"	"Short-BR1"	4.11666666666667	4.11666666666666	116.239492358329
"2352"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1977	"Short"	"BR6"	"Short-BR6"	5.26333333333333	5.26333333333333	116.239492358329
"2353"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.51	5.51	116.23949235833
"2354"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	4.55666666666667	4.55666666666667	116.239492358329
"2355"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1985	"Stress"	"BR17"	"Stress-BR17"	4.05	4.05	116.239492358329
"2356"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1985	"Stress"	"BR18"	"Stress-BR18"	4.94	4.94	116.239492358329
"2357"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1985	"Stress"	"BR19"	"Stress-BR19"	4.33666666666667	4.33666666666667	116.239492358329
"2358"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.28333333333333	4.28333333333333	116.239492358329
"2359"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	5.47	5.47	116.239492358329
"2360"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	4.31666666666667	4.31666666666667	116.239492358329
"2361"	"2014-2015"	"Barisal"	"2014-2015-Barisal"	2014	2013	"Stress"	"BRRI dhan61"	"Stress-BRRI dhan61"	5.71	5.71	116.239492358329
"2362"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1983	"Long"	"BR12"	"Long-BR12"	6.76666666666667	6.76666666666666	30.0714947646182
"2363"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1983	"Long"	"BR14"	"Long-BR14"	6.39666666666667	6.39666666666667	30.0714947646184
"2364"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1983	"Long"	"BR15"	"Long-BR15"	7.81	7.81	30.0714947646183
"2365"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1983	"Long"	"BR16"	"Long-BR16"	6.98666666666667	6.98666666666667	30.0714947646183
"2366"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1971	"Long"	"BR2"	"Long-BR2"	7.97666666666667	7.97666666666667	30.0714947646183
"2367"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1973	"Long"	"BR3"	"Long-BR3"	6.35666666666667	6.35666666666667	30.0714947646183
"2368"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1977	"Long"	"BR7"	"Long-BR7"	7.27	7.27	30.0714947646183
"2369"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1978	"Long"	"BR8"	"Long-BR8"	8.26666666666667	8.26666666666667	30.0714947646183
"2370"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1978	"Long"	"BR9"	"Long-BR9"	7.10333333333333	7.10333333333333	30.0714947646183
"2371"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.37	7.37	30.0714947646184
"2372"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	7.60666666666667	7.60666666666667	30.0714947646184
"2373"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	6.19666666666667	6.19666666666667	30.0714947646184
"2374"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2012	"Long"	"BRRI dhan58"	"Long-BRRI dhan58"	7.86666666666667	7.86666666666667	30.0714947646184
"2375"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	7.47	7.47	30.0714947646184
"2376"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2013	"Long"	"BRRI dhan60"	"Long-BRRI dhan60"	8.30333333333333	8.30333333333333	30.0714947646184
"2377"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2014	"Long"	"BRRI dhan64"	"Long-BRRI dhan64"	6.33666666666667	6.33666666666667	30.0714947646184
"2378"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1970	"Short"	"BR1"	"Short-BR1"	7.47333333333333	7.47333333333333	30.0714947646183
"2379"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1977	"Short"	"BR6"	"Short-BR6"	7.81333333333333	7.81333333333333	30.0714947646184
"2380"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	7.60333333333333	7.60333333333333	30.0714947646184
"2381"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.65666666666667	6.65666666666667	30.0714947646184
"2382"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1985	"Stress"	"BR17"	"Stress-BR17"	6.27666666666667	6.27666666666666	30.0714947646183
"2383"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1985	"Stress"	"BR18"	"Stress-BR18"	7.96666666666667	7.96666666666667	30.0714947646184
"2384"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1985	"Stress"	"BR19"	"Stress-BR19"	7.63	7.63	30.0714947646184
"2385"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	6.6	6.6	30.0714947646184
"2386"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	7.32333333333333	7.32333333333333	30.0714947646184
"2387"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	6.83	6.83	30.0714947646184
"2388"	"2014-2015"	"Bhanga"	"2014-2015-Bhanga"	2014	2013	"Stress"	"BRRI dhan61"	"Stress-BRRI dhan61"	7.93333333333333	7.93333333333333	30.0714947646184
"2389"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1983	"Long"	"BR12"	"Long-BR12"	4.59333333333333	4.59333333333333	133.700137551581
"2390"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1983	"Long"	"BR14"	"Long-BR14"	5.44333333333333	5.44333333333333	133.700137551583
"2391"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1983	"Long"	"BR15"	"Long-BR15"	5.80666666666667	5.80666666666667	133.700137551582
"2392"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1983	"Long"	"BR16"	"Long-BR16"	5.53333333333333	5.53333333333333	133.700137551582
"2393"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1971	"Long"	"BR2"	"Long-BR2"	4.26	4.26	133.700137551582
"2394"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1973	"Long"	"BR3"	"Long-BR3"	5.51	5.51	133.700137551582
"2395"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1977	"Long"	"BR7"	"Long-BR7"	5.9	5.9	133.700137551582
"2396"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1978	"Long"	"BR8"	"Long-BR8"	5.15	5.15	133.700137551582
"2397"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1978	"Long"	"BR9"	"Long-BR9"	5.64666666666667	5.64666666666667	133.700137551582
"2398"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.28	6.28	133.700137551582
"2399"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.39333333333333	5.39333333333333	133.700137551582
"2400"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2008	"Long"	"BRRI dhan50"	"Long-BRRI dhan50"	6.12333333333333	6.12333333333333	133.700137551582
"2401"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2012	"Long"	"BRRI dhan58"	"Long-BRRI dhan58"	6.00333333333333	6.00333333333333	133.700137551582
"2402"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2013	"Long"	"BRRI dhan59"	"Long-BRRI dhan59"	6	6	133.700137551582
"2403"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2013	"Long"	"BRRI dhan60"	"Long-BRRI dhan60"	7.23333333333333	7.23333333333333	133.700137551582
"2404"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2014	"Long"	"BRRI dhan64"	"Long-BRRI dhan64"	6.23333333333333	6.23333333333333	133.700137551582
"2405"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1970	"Short"	"BR1"	"Short-BR1"	4.75	4.75	133.700137551582
"2406"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1977	"Short"	"BR6"	"Short-BR6"	5.93	5.93	133.700137551582
"2407"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.13333333333333	6.13333333333333	133.700137551582
"2408"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.17333333333333	6.17333333333333	133.700137551582
"2409"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1985	"Stress"	"BR17"	"Stress-BR17"	4.64	4.64	133.700137551582
"2410"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1985	"Stress"	"BR18"	"Stress-BR18"	4.31333333333333	4.31333333333333	133.700137551582
"2411"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1985	"Stress"	"BR19"	"Stress-BR19"	5.42666666666667	5.42666666666667	133.700137551582
"2412"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.60666666666667	5.60666666666667	133.700137551582
"2413"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	6.81333333333333	6.81333333333333	133.700137551582
"2414"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2011	"Stress"	"BRRI dhan55"	"Stress-BRRI dhan55"	7.30666666666667	7.30666666666667	133.700137551582
"2415"	"2014-2015"	"Comilla"	"2014-2015-Comilla"	2014	2013	"Stress"	"BRRI dhan61"	"Stress-BRRI dhan61"	6.11333333333333	6.11333333333333	133.700137551582
"2416"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1983	"Long"	"BR12"	"Long-BR12"	6.13333333333333	6.13333333333333	15.384587555578
"2417"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1983	"Long"	"BR14"	"Long-BR14"	6.66666666666667	6.66666666666667	15.384587555578
"2418"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1983	"Long"	"BR15"	"Long-BR15"	7.66666666666667	7.66666666666667	15.3845875555781
"2419"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1983	"Long"	"BR16"	"Long-BR16"	7.3	7.30000000000001	15.384587555578
"2420"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1971	"Long"	"BR2"	"Long-BR2"	6.56666666666667	6.56666666666667	15.3845875555781
"2421"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1973	"Long"	"BR3"	"Long-BR3"	7.4	7.4	15.3845875555781
"2422"	"2014-2015"	"Gazipur"	"2014-2015-Gazipur"	2014	1977	"Long"	"BR7"	"Long-BR7"	6.7	6.7	15.384587555578
