"Y"	"t.k"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"GG"	"Yield"
"6622"	"2006-2007"	2006	1998	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.08
"6623"	"2006-2007"	2006	1998	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.7
"6624"	"2006-2007"	2006	1998	"Kustia"	"2006-2007-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	7.69
"6625"	"2006-2007"	2006	1998	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.67
"6626"	"2006-2007"	2006	1998	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	7.02
"6627"	"2007-2008"	2007	1998	"Barisal"	"2007-2008-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.1
"6628"	"2007-2008"	2007	1998	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.84
"6629"	"2007-2008"	2007	1998	"Comilla"	"2007-2008-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.38
"6630"	"2007-2008"	2007	1998	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.6
"6631"	"2007-2008"	2007	1998	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.08
"6632"	"2007-2008"	2007	1998	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	2.5
"6633"	"2007-2008"	2007	1998	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.8
"6634"	"2007-2008"	2007	1998	"Kustia"	"2007-2008-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.92
"6635"	"2007-2008"	2007	1998	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.18
"6636"	"2008-2009"	2008	1998	"Barisal"	"2008-2009-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.95
"6637"	"2008-2009"	2008	1998	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.09
"6638"	"2008-2009"	2008	1998	"Comilla"	"2008-2009-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.38
"6639"	"2008-2009"	2008	1998	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.2
"6640"	"2008-2009"	2008	1998	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	7.1
"6641"	"2008-2009"	2008	1998	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.66
"6642"	"2008-2009"	2008	1998	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	1.7
"6643"	"2008-2009"	2008	1998	"Kustia"	"2008-2009-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.5
"6644"	"2008-2009"	2008	1998	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.41
"6645"	"2009-2010"	2009	1998	"Barisal"	"2009-2010-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.8
"6646"	"2009-2010"	2009	1998	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.07
"6647"	"2009-2010"	2009	1998	"Comilla"	"2009-2010-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.09
"6648"	"2009-2010"	2009	1998	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.55
"6649"	"2009-2010"	2009	1998	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.3
"6650"	"2009-2010"	2009	1998	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.42
"6651"	"2009-2010"	2009	1998	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4
"6652"	"2009-2010"	2009	1998	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.71
"6653"	"2009-2010"	2009	1998	"Kustia"	"2009-2010-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.24
"6654"	"2010-2011"	2010	1998	"Barisal"	"2010-2011-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.49
"6655"	"2010-2011"	2010	1998	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.05
"6656"	"2010-2011"	2010	1998	"Comilla"	"2010-2011-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.14
"6657"	"2010-2011"	2010	1998	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	2.15
"6658"	"2010-2011"	2010	1998	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.5
"6659"	"2010-2011"	2010	1998	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	2.45
"6660"	"2010-2011"	2010	1998	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5
"6661"	"2010-2011"	2010	1998	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.8
"6662"	"2010-2011"	2010	1998	"Kustia"	"2010-2011-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.97
"6663"	"2010-2011"	2010	1998	"Rajshahi"	"2010-2011-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.26
"6664"	"2011-2012"	2011	1998	"Barisal"	"2011-2012-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.49
"6665"	"2011-2012"	2011	1998	"Bhanga"	"2011-2012-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.05
"6666"	"2011-2012"	2011	1998	"Comilla"	"2011-2012-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.32
"6667"	"2011-2012"	2011	1998	"Gazipur"	"2011-2012-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.64
"6668"	"2011-2012"	2011	1998	"Habiganj"	"2011-2012-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.5
"6669"	"2011-2012"	2011	1998	"Rangpur"	"2011-2012-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	2.45
"6670"	"2011-2012"	2011	1998	"Satkhira"	"2011-2012-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.99
"6671"	"2011-2012"	2011	1998	"Sonagazi"	"2011-2012-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.8
"6672"	"2011-2012"	2011	1998	"Kustia"	"2011-2012-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.97
"6673"	"2011-2012"	2011	1998	"Rajshahi"	"2011-2012-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.09
"6674"	"2012-2013"	2012	1998	"Barisal"	"2012-2013-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.4
"6675"	"2012-2013"	2012	1998	"Bhanga"	"2012-2013-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	8.19
"6676"	"2012-2013"	2012	1998	"Comilla"	"2012-2013-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.56
"6677"	"2012-2013"	2012	1998	"Gazipur"	"2012-2013-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.18
"6678"	"2012-2013"	2012	1998	"Habiganj"	"2012-2013-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.28
"6679"	"2012-2013"	2012	1998	"Rangpur"	"2012-2013-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.2
"6680"	"2012-2013"	2012	1998	"Satkhira"	"2012-2013-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.5
"6681"	"2012-2013"	2012	1998	"Sonagazi"	"2012-2013-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.93
"6682"	"2012-2013"	2012	1998	"Kustia"	"2012-2013-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.95
"6683"	"2012-2013"	2012	1998	"Rajshahi"	"2012-2013-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.01
"6684"	"2013-2014"	2013	1998	"Barisal"	"2013-2014-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.12
"6685"	"2013-2014"	2013	1998	"Bhanga"	"2013-2014-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.7
"6686"	"2013-2014"	2013	1998	"Comilla"	"2013-2014-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.35
"6687"	"2013-2014"	2013	1998	"Gazipur"	"2013-2014-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.8
"6688"	"2013-2014"	2013	1998	"Habiganj"	"2013-2014-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.05
"6689"	"2013-2014"	2013	1998	"Rangpur"	"2013-2014-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5
"6690"	"2013-2014"	2013	1998	"Satkhira"	"2013-2014-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.47
"6691"	"2013-2014"	2013	1998	"Sonagazi"	"2013-2014-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.69
"6692"	"2013-2014"	2013	1998	"Kustia"	"2013-2014-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.17
"6693"	"2013-2014"	2013	1998	"Rajshahi"	"2013-2014-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.86
"6694"	"2014-2015"	2014	1998	"Barisal"	"2014-2015-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.19
"6695"	"2014-2015"	2014	1998	"Bhanga"	"2014-2015-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	7.57
"6696"	"2014-2015"	2014	1998	"Comilla"	"2014-2015-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.57
"6697"	"2014-2015"	2014	1998	"Gazipur"	"2014-2015-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.8
"6698"	"2014-2015"	2014	1998	"Habiganj"	"2014-2015-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.15
"6699"	"2014-2015"	2014	1998	"Rangpur"	"2014-2015-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	3.5
"6700"	"2014-2015"	2014	1998	"Satkhira"	"2014-2015-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.14
"6701"	"2014-2015"	2014	1998	"Sonagazi"	"2014-2015-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.32
"6702"	"2014-2015"	2014	1998	"Kustia"	"2014-2015-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.39
"6703"	"2014-2015"	2014	1998	"Rajshahi"	"2014-2015-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.72
"6704"	"2015-2016"	2015	1998	"Barisal"	"2015-2016-Barisal"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.07
"6705"	"2015-2016"	2015	1998	"Bhanga"	"2015-2016-Bhanga"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.76
"6706"	"2015-2016"	2015	1998	"Comilla"	"2015-2016-Comilla"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.61
"6707"	"2015-2016"	2015	1998	"Gazipur"	"2015-2016-Gazipur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.53
"6708"	"2015-2016"	2015	1998	"Habiganj"	"2015-2016-Habiganj"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.1
"6709"	"2015-2016"	2015	1998	"Rangpur"	"2015-2016-Rangpur"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	5.59
"6710"	"2015-2016"	2015	1998	"Satkhira"	"2015-2016-Satkhira"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.94
"6711"	"2015-2016"	2015	1998	"Sonagazi"	"2015-2016-Sonagazi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	4.34
"6712"	"2015-2016"	2015	1998	"Kustia"	"2015-2016-Kustia"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	7.13
"6713"	"2015-2016"	2015	1998	"Rajshahi"	"2015-2016-Rajshahi"	"BRRI dhan35"	"1"	"Long"	"Long-BRRI dhan35"	6.26
"6714"	"2001-2002"	2001	1998	"Barisal"	"2001-2002-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.5
"6715"	"2001-2002"	2001	1998	"Bhanga"	"2001-2002-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.1
"6716"	"2001-2002"	2001	1998	"Comilla"	"2001-2002-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.22
"6717"	"2001-2002"	2001	1998	"Habiganj"	"2001-2002-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.92
"6718"	"2001-2002"	2001	1998	"Rajshahi"	"2001-2002-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.3
"6719"	"2001-2002"	2001	1998	"Rangpur"	"2001-2002-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.31
"6720"	"2001-2002"	2001	1998	"Satkhira"	"2001-2002-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.37
"6721"	"2002-2003"	2002	1998	"Barisal"	"2002-2003-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.2
"6722"	"2002-2003"	2002	1998	"Bhanga"	"2002-2003-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.25
"6723"	"2002-2003"	2002	1998	"Comilla"	"2002-2003-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.56
"6724"	"2002-2003"	2002	1998	"Gazipur"	"2002-2003-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.45
"6725"	"2002-2003"	2002	1998	"Habiganj"	"2002-2003-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.92
"6726"	"2002-2003"	2002	1998	"Rajshahi"	"2002-2003-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.2
"6727"	"2002-2003"	2002	1998	"Rangpur"	"2002-2003-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.17
"6728"	"2002-2003"	2002	1998	"Satkhira"	"2002-2003-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.35
"6729"	"2003-2004"	2003	1998	"Barisal"	"2003-2004-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	2.23
"6730"	"2003-2004"	2003	1998	"Bhanga"	"2003-2004-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.86
"6731"	"2003-2004"	2003	1998	"Comilla"	"2003-2004-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.83
"6732"	"2003-2004"	2003	1998	"Gazipur"	"2003-2004-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.47
"6733"	"2003-2004"	2003	1998	"Habiganj"	"2003-2004-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.08
"6734"	"2003-2004"	2003	1998	"Rajshahi"	"2003-2004-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	1.41
"6735"	"2003-2004"	2003	1998	"Rangpur"	"2003-2004-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.72
"6736"	"2003-2004"	2003	1998	"Satkhira"	"2003-2004-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.1
"6737"	"2004-2005"	2004	1998	"Barisal"	"2004-2005-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.51
"6738"	"2004-2005"	2004	1998	"Bhanga"	"2004-2005-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6
"6739"	"2004-2005"	2004	1998	"Comilla"	"2004-2005-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.36
"6740"	"2004-2005"	2004	1998	"Gazipur"	"2004-2005-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.72
"6741"	"2004-2005"	2004	1998	"Habiganj"	"2004-2005-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.44
"6742"	"2004-2005"	2004	1998	"Rajshahi"	"2004-2005-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.81
"6743"	"2004-2005"	2004	1998	"Rangpur"	"2004-2005-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.74
"6744"	"2004-2005"	2004	1998	"Satkhira"	"2004-2005-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.4
"6745"	"2004-2005"	2004	1998	"Kustia"	"2004-2005-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.72
"6746"	"2005-2006"	2005	1998	"Barisal"	"2005-2006-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.61
"6747"	"2005-2006"	2005	1998	"Bhanga"	"2005-2006-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.36
"6748"	"2005-2006"	2005	1998	"Comilla"	"2005-2006-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.67
"6749"	"2005-2006"	2005	1998	"Gazipur"	"2005-2006-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.6
"6750"	"2005-2006"	2005	1998	"Habiganj"	"2005-2006-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.3
"6751"	"2005-2006"	2005	1998	"Rajshahi"	"2005-2006-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.91
"6752"	"2005-2006"	2005	1998	"Rangpur"	"2005-2006-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.57
"6753"	"2005-2006"	2005	1998	"Satkhira"	"2005-2006-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.93
"6754"	"2005-2006"	2005	1998	"Kustia"	"2005-2006-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.51
"6755"	"2006-2007"	2006	1998	"Barisal"	"2006-2007-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.2
"6756"	"2006-2007"	2006	1998	"Bhanga"	"2006-2007-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.82
"6757"	"2006-2007"	2006	1998	"Comilla"	"2006-2007-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.94
"6758"	"2006-2007"	2006	1998	"Gazipur"	"2006-2007-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.82
"6759"	"2006-2007"	2006	1998	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.39
"6760"	"2006-2007"	2006	1998	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.9
"6761"	"2006-2007"	2006	1998	"Kustia"	"2006-2007-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.3
"6762"	"2006-2007"	2006	1998	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.48
"6763"	"2006-2007"	2006	1998	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	7.25
"6764"	"2007-2008"	2007	1998	"Barisal"	"2007-2008-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.9
"6765"	"2007-2008"	2007	1998	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.48
"6766"	"2007-2008"	2007	1998	"Comilla"	"2007-2008-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.61
"6767"	"2007-2008"	2007	1998	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.6
"6768"	"2007-2008"	2007	1998	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.39
"6769"	"2007-2008"	2007	1998	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	2
"6770"	"2007-2008"	2007	1998	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6
"6771"	"2007-2008"	2007	1998	"Kustia"	"2007-2008-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.05
"6772"	"2007-2008"	2007	1998	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.93
"6773"	"2008-2009"	2008	1998	"Barisal"	"2008-2009-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.15
"6774"	"2008-2009"	2008	1998	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.65
"6775"	"2008-2009"	2008	1998	"Comilla"	"2008-2009-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.49
"6776"	"2008-2009"	2008	1998	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.7
"6777"	"2008-2009"	2008	1998	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.9
"6778"	"2008-2009"	2008	1998	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	2.96
"6779"	"2008-2009"	2008	1998	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	1.7
"6780"	"2008-2009"	2008	1998	"Kustia"	"2008-2009-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.5
"6781"	"2008-2009"	2008	1998	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.63
"6782"	"2009-2010"	2009	1998	"Barisal"	"2009-2010-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.4
"6783"	"2009-2010"	2009	1998	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.78
"6784"	"2009-2010"	2009	1998	"Comilla"	"2009-2010-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.1
"6785"	"2009-2010"	2009	1998	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.36
"6786"	"2009-2010"	2009	1998	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.35
"6787"	"2009-2010"	2009	1998	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	3.45
"6788"	"2009-2010"	2009	1998	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4
"6789"	"2009-2010"	2009	1998	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.31
"6790"	"2009-2010"	2009	1998	"Kustia"	"2009-2010-Kustia"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.26
"6791"	"2010-2011"	2010	1998	"Barisal"	"2010-2011-Barisal"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.64
"6792"	"2010-2011"	2010	1998	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6.91
"6793"	"2010-2011"	2010	1998	"Comilla"	"2010-2011-Comilla"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.85
"6794"	"2010-2011"	2010	1998	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	2.85
"6795"	"2010-2011"	2010	1998	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	5.8
"6796"	"2010-2011"	2010	1998	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	2.45
"6797"	"2010-2011"	2010	1998	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	6
"6798"	"2010-2011"	2010	1998	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan35"	"2"	"Long"	"Long-BRRI dhan35"	4.9
