"Y"	"tj"	"ri"	"L"	"Env"	"G"	"Rep"	"Group"	"Yield"
"2008"	2008	2007	"Kustia"	"2008-Kustia"	"BRRI dhan46"	"2"	"Long"	4.725
"2009"	2009	2007	"Barisal"	"2009-Barisal"	"BRRI dhan46"	"2"	"Long"	3.5
"2009"	2009	2007	"Comilla"	"2009-Comilla"	"BRRI dhan46"	"2"	"Long"	3.8625
"2009"	2009	2007	"Gazipur"	"2009-Gazipur"	"BRRI dhan46"	"2"	"Long"	4.2
"2009"	2009	2007	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan46"	"2"	"Long"	3.525
"2009"	2009	2007	"Rangpur"	"2009-Rangpur"	"BRRI dhan46"	"2"	"Long"	4.5
"2009"	2009	2007	"Satkhira"	"2009-Satkhira"	"BRRI dhan46"	"2"	"Long"	3.775
"2009"	2009	2007	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan46"	"2"	"Long"	1.3
"2009"	2009	2007	"Kustia"	"2009-Kustia"	"BRRI dhan46"	"2"	"Long"	4.7
"2010"	2010	2007	"Barisal"	"2010-Barisal"	"BRRI dhan46"	"2"	"Long"	3.57
"2010"	2010	2007	"Comilla"	"2010-Comilla"	"BRRI dhan46"	"2"	"Long"	4.82
"2010"	2010	2007	"Gazipur"	"2010-Gazipur"	"BRRI dhan46"	"2"	"Long"	5.6
"2010"	2010	2007	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan46"	"2"	"Long"	4.0625
"2010"	2010	2007	"Rangpur"	"2010-Rangpur"	"BRRI dhan46"	"2"	"Long"	4.4
"2010"	2010	2007	"Satkhira"	"2010-Satkhira"	"BRRI dhan46"	"2"	"Long"	3.7625
"2010"	2010	2007	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan46"	"2"	"Long"	3.76
"2010"	2010	2007	"Kustia"	"2010-Kustia"	"BRRI dhan46"	"2"	"Long"	5.7
"2011"	2011	2007	"Barisal"	"2011-Barisal"	"BRRI dhan46"	"2"	"Long"	3.64
"2011"	2011	2007	"Comilla"	"2011-Comilla"	"BRRI dhan46"	"2"	"Long"	4.31
"2011"	2011	2007	"Gazipur"	"2011-Gazipur"	"BRRI dhan46"	"2"	"Long"	5.3
"2011"	2011	2007	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan46"	"2"	"Long"	4.6
"2011"	2011	2007	"Rangpur"	"2011-Rangpur"	"BRRI dhan46"	"2"	"Long"	3.8
"2011"	2011	2007	"Satkhira"	"2011-Satkhira"	"BRRI dhan46"	"2"	"Long"	3.76875
"2011"	2011	2007	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan46"	"2"	"Long"	6.5
"2011"	2011	2007	"Kustia"	"2011-Kustia"	"BRRI dhan46"	"2"	"Long"	4.99
"2012"	2012	2007	"Kustia"	"2012-Kustia"	"BRRI dhan46"	"2"	"Long"	5.12
"2012"	2012	2007	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan46"	"2"	"Long"	3.97
"2012"	2012	2007	"Comilla"	"2012-Comilla"	"BRRI dhan46"	"2"	"Long"	4.5
"2012"	2012	2007	"Gazipur"	"2012-Gazipur"	"BRRI dhan46"	"2"	"Long"	4.409
"2012"	2012	2007	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan46"	"2"	"Long"	2.62
"2012"	2012	2007	"Rangpur"	"2012-Rangpur"	"BRRI dhan46"	"2"	"Long"	1.5
"2012"	2012	2007	"Satkhira"	"2012-Satkhira"	"BRRI dhan46"	"2"	"Long"	3.09
"2012"	2012	2007	"Barisal"	"2012-Barisal"	"BRRI dhan46"	"2"	"Long"	4.68
"2013"	2013	2007	"Kustia"	"2013-Kustia"	"BRRI dhan46"	"2"	"Long"	4.3
"2013"	2013	2007	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan46"	"2"	"Long"	3.99
"2013"	2013	2007	"Comilla"	"2013-Comilla"	"BRRI dhan46"	"2"	"Long"	4.85
"2013"	2013	2007	"Gazipur"	"2013-Gazipur"	"BRRI dhan46"	"2"	"Long"	4.05
"2013"	2013	2007	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan46"	"2"	"Long"	4.09
"2013"	2013	2007	"Rangpur"	"2013-Rangpur"	"BRRI dhan46"	"2"	"Long"	2.3
"2013"	2013	2007	"Barisal"	"2013-Barisal"	"BRRI dhan46"	"2"	"Long"	5.47
"2014"	2014	2007	"Kustia"	"2014-Kustia"	"BRRI dhan46"	"2"	"Long"	5.1
"2014"	2014	2007	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan46"	"2"	"Long"	5.06
"2014"	2014	2007	"Comilla"	"2014-Comilla"	"BRRI dhan46"	"2"	"Long"	4.76
"2014"	2014	2007	"Gazipur"	"2014-Gazipur"	"BRRI dhan46"	"2"	"Long"	6.5
"2014"	2014	2007	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan46"	"2"	"Long"	5.513860465
"2014"	2014	2007	"Rangpur"	"2014-Rangpur"	"BRRI dhan46"	"2"	"Long"	3.4
"2014"	2014	2007	"Satkhira"	"2014-Satkhira"	"BRRI dhan46"	"2"	"Long"	3.35
"2014"	2014	2007	"Bhanga"	"2014-Bhanga"	"BRRI dhan46"	"2"	"Long"	4.375
"2015"	2015	2007	"Kustia"	"2015-Kustia"	"BRRI dhan46"	"2"	"Long"	4.9
"2015"	2015	2007	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan46"	"2"	"Long"	4.036688372
"2015"	2015	2007	"Comilla"	"2015-Comilla"	"BRRI dhan46"	"2"	"Long"	6.532323667
"2015"	2015	2007	"Gazipur"	"2015-Gazipur"	"BRRI dhan46"	"2"	"Long"	6.178796723
"2015"	2015	2007	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan46"	"2"	"Long"	4.600872093
"2015"	2015	2007	"Rangpur"	"2015-Rangpur"	"BRRI dhan46"	"2"	"Long"	1.6
"2015"	2015	2007	"Satkhira"	"2015-Satkhira"	"BRRI dhan46"	"2"	"Long"	4.22
"2015"	2015	2007	"Bhanga"	"2015-Bhanga"	"BRRI dhan46"	"2"	"Long"	5.325
"2007"	2007	2007	"Barisal"	"2007-Barisal"	"BRRI dhan46"	"3"	"Long"	2.22
"2007"	2007	2007	"Gazipur"	"2007-Gazipur"	"BRRI dhan46"	"3"	"Long"	3.5
"2007"	2007	2007	"Rajshahi"	"2007-Rajshahi"	"BRRI dhan46"	"3"	"Long"	3.7
"2007"	2007	2007	"Rangpur"	"2007-Rangpur"	"BRRI dhan46"	"3"	"Long"	2.15
"2007"	2007	2007	"Satkhira"	"2007-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.6
"2007"	2007	2007	"Sonagazi"	"2007-Sonagazi"	"BRRI dhan46"	"3"	"Long"	2.95
"2008"	2008	2007	"Barisal"	"2008-Barisal"	"BRRI dhan46"	"3"	"Long"	2.71
"2008"	2008	2007	"Gazipur"	"2008-Gazipur"	"BRRI dhan46"	"3"	"Long"	4.265
"2008"	2008	2007	"Rajshahi"	"2008-Rajshahi"	"BRRI dhan46"	"3"	"Long"	3.95
"2008"	2008	2007	"Rangpur"	"2008-Rangpur"	"BRRI dhan46"	"3"	"Long"	3.75
"2008"	2008	2007	"Satkhira"	"2008-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.96
"2008"	2008	2007	"Sonagazi"	"2008-Sonagazi"	"BRRI dhan46"	"3"	"Long"	2
"2008"	2008	2007	"Kustia"	"2008-Kustia"	"BRRI dhan46"	"3"	"Long"	5.4
"2009"	2009	2007	"Barisal"	"2009-Barisal"	"BRRI dhan46"	"3"	"Long"	3.2
"2009"	2009	2007	"Comilla"	"2009-Comilla"	"BRRI dhan46"	"3"	"Long"	4.4275
"2009"	2009	2007	"Gazipur"	"2009-Gazipur"	"BRRI dhan46"	"3"	"Long"	5.03
"2009"	2009	2007	"Rajshahi"	"2009-Rajshahi"	"BRRI dhan46"	"3"	"Long"	3.825
"2009"	2009	2007	"Rangpur"	"2009-Rangpur"	"BRRI dhan46"	"3"	"Long"	1.8
"2009"	2009	2007	"Satkhira"	"2009-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.78
"2009"	2009	2007	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan46"	"3"	"Long"	1.4
"2009"	2009	2007	"Kustia"	"2009-Kustia"	"BRRI dhan46"	"3"	"Long"	5.4
"2010"	2010	2007	"Barisal"	"2010-Barisal"	"BRRI dhan46"	"3"	"Long"	3.265
"2010"	2010	2007	"Comilla"	"2010-Comilla"	"BRRI dhan46"	"3"	"Long"	4.57
"2010"	2010	2007	"Gazipur"	"2010-Gazipur"	"BRRI dhan46"	"3"	"Long"	4.45
"2010"	2010	2007	"Rajshahi"	"2010-Rajshahi"	"BRRI dhan46"	"3"	"Long"	4.1625
"2010"	2010	2007	"Rangpur"	"2010-Rangpur"	"BRRI dhan46"	"3"	"Long"	3.6
"2010"	2010	2007	"Satkhira"	"2010-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.87
"2010"	2010	2007	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan46"	"3"	"Long"	3.98
"2010"	2010	2007	"Kustia"	"2010-Kustia"	"BRRI dhan46"	"3"	"Long"	6.2
"2011"	2011	2007	"Barisal"	"2011-Barisal"	"BRRI dhan46"	"3"	"Long"	3.33
"2011"	2011	2007	"Comilla"	"2011-Comilla"	"BRRI dhan46"	"3"	"Long"	4.67
"2011"	2011	2007	"Gazipur"	"2011-Gazipur"	"BRRI dhan46"	"3"	"Long"	4.45
"2011"	2011	2007	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan46"	"3"	"Long"	4.5
"2011"	2011	2007	"Rangpur"	"2011-Rangpur"	"BRRI dhan46"	"3"	"Long"	4
"2011"	2011	2007	"Satkhira"	"2011-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.825
"2011"	2011	2007	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan46"	"3"	"Long"	5.1
"2011"	2011	2007	"Kustia"	"2011-Kustia"	"BRRI dhan46"	"3"	"Long"	4.95
"2012"	2012	2007	"Kustia"	"2012-Kustia"	"BRRI dhan46"	"3"	"Long"	4.92
"2012"	2012	2007	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan46"	"3"	"Long"	3.89
"2012"	2012	2007	"Comilla"	"2012-Comilla"	"BRRI dhan46"	"3"	"Long"	4.58
"2012"	2012	2007	"Gazipur"	"2012-Gazipur"	"BRRI dhan46"	"3"	"Long"	6.977
"2012"	2012	2007	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan46"	"3"	"Long"	4.31
"2012"	2012	2007	"Rangpur"	"2012-Rangpur"	"BRRI dhan46"	"3"	"Long"	2.2
"2012"	2012	2007	"Satkhira"	"2012-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.315
"2012"	2012	2007	"Barisal"	"2012-Barisal"	"BRRI dhan46"	"3"	"Long"	4.43
"2013"	2013	2007	"Kustia"	"2013-Kustia"	"BRRI dhan46"	"3"	"Long"	3.95
"2013"	2013	2007	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan46"	"3"	"Long"	3.78
"2013"	2013	2007	"Comilla"	"2013-Comilla"	"BRRI dhan46"	"3"	"Long"	4.71
"2013"	2013	2007	"Gazipur"	"2013-Gazipur"	"BRRI dhan46"	"3"	"Long"	4.49
"2013"	2013	2007	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan46"	"3"	"Long"	2.3
"2013"	2013	2007	"Rangpur"	"2013-Rangpur"	"BRRI dhan46"	"3"	"Long"	2.3
"2013"	2013	2007	"Barisal"	"2013-Barisal"	"BRRI dhan46"	"3"	"Long"	5.97
"2014"	2014	2007	"Kustia"	"2014-Kustia"	"BRRI dhan46"	"3"	"Long"	6.65
"2014"	2014	2007	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan46"	"3"	"Long"	4.98
"2014"	2014	2007	"Comilla"	"2014-Comilla"	"BRRI dhan46"	"3"	"Long"	5.22
"2014"	2014	2007	"Gazipur"	"2014-Gazipur"	"BRRI dhan46"	"3"	"Long"	5.5
"2014"	2014	2007	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan46"	"3"	"Long"	6.472697674
"2014"	2014	2007	"Rangpur"	"2014-Rangpur"	"BRRI dhan46"	"3"	"Long"	3.9
"2014"	2014	2007	"Satkhira"	"2014-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.66
"2014"	2014	2007	"Bhanga"	"2014-Bhanga"	"BRRI dhan46"	"3"	"Long"	4.95
"2015"	2015	2007	"Kustia"	"2015-Kustia"	"BRRI dhan46"	"3"	"Long"	4.83
"2015"	2015	2007	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan46"	"3"	"Long"	5.337460465
"2015"	2015	2007	"Comilla"	"2015-Comilla"	"BRRI dhan46"	"3"	"Long"	5.063642454
"2015"	2015	2007	"Gazipur"	"2015-Gazipur"	"BRRI dhan46"	"3"	"Long"	5.326760271
"2015"	2015	2007	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan46"	"3"	"Long"	4.688372093
"2015"	2015	2007	"Rangpur"	"2015-Rangpur"	"BRRI dhan46"	"3"	"Long"	2.5
"2015"	2015	2007	"Satkhira"	"2015-Satkhira"	"BRRI dhan46"	"3"	"Long"	3.410465116
"2015"	2015	2007	"Bhanga"	"2015-Bhanga"	"BRRI dhan46"	"3"	"Long"	5.25
"2009"	2009	2008	"Barisal"	"2009-Barisal"	"BRRI dhan49"	"1"	"Medium"	3.75
"2009"	2009	2008	"Gazipur"	"2009-Gazipur"	"BRRI dhan49"	"1"	"Medium"	4.2
"2009"	2009	2008	"Rangpur"	"2009-Rangpur"	"BRRI dhan49"	"1"	"Medium"	4.2
"2009"	2009	2008	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	2.1
"2009"	2009	2008	"Kustia"	"2009-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.3
"2010"	2010	2008	"Barisal"	"2010-Barisal"	"BRRI dhan49"	"1"	"Medium"	3.965
"2010"	2010	2008	"Comilla"	"2010-Comilla"	"BRRI dhan49"	"1"	"Medium"	5.5
"2010"	2010	2008	"Gazipur"	"2010-Gazipur"	"BRRI dhan49"	"1"	"Medium"	4.5
"2010"	2010	2008	"Rangpur"	"2010-Rangpur"	"BRRI dhan49"	"1"	"Medium"	4.45
"2010"	2010	2008	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	4.7
"2010"	2010	2008	"Kustia"	"2010-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.65
"2011"	2011	2008	"Barisal"	"2011-Barisal"	"BRRI dhan49"	"1"	"Medium"	4.18
"2011"	2011	2008	"Comilla"	"2011-Comilla"	"BRRI dhan49"	"1"	"Medium"	4.68
"2011"	2011	2008	"Gazipur"	"2011-Gazipur"	"BRRI dhan49"	"1"	"Medium"	5.75
"2011"	2011	2008	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan49"	"1"	"Medium"	7.6
"2011"	2011	2008	"Rangpur"	"2011-Rangpur"	"BRRI dhan49"	"1"	"Medium"	4.7
"2011"	2011	2008	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	7
"2011"	2011	2008	"Kustia"	"2011-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.06
"2012"	2012	2008	"Kustia"	"2012-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.09
"2012"	2012	2008	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	4.89
"2012"	2012	2008	"Comilla"	"2012-Comilla"	"BRRI dhan49"	"1"	"Medium"	5.48
"2012"	2012	2008	"Gazipur"	"2012-Gazipur"	"BRRI dhan49"	"1"	"Medium"	4.537
"2012"	2012	2008	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan49"	"1"	"Medium"	4.99
"2012"	2012	2008	"Rangpur"	"2012-Rangpur"	"BRRI dhan49"	"1"	"Medium"	2.1
"2012"	2012	2008	"Satkhira"	"2012-Satkhira"	"BRRI dhan49"	"1"	"Medium"	3.12
"2012"	2012	2008	"Barisal"	"2012-Barisal"	"BRRI dhan49"	"1"	"Medium"	4.14
"2013"	2013	2008	"Kustia"	"2013-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.8
"2013"	2013	2008	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	4.65
"2013"	2013	2008	"Comilla"	"2013-Comilla"	"BRRI dhan49"	"1"	"Medium"	3.85
"2013"	2013	2008	"Gazipur"	"2013-Gazipur"	"BRRI dhan49"	"1"	"Medium"	6.62
"2013"	2013	2008	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan49"	"1"	"Medium"	4.57
"2013"	2013	2008	"Rangpur"	"2013-Rangpur"	"BRRI dhan49"	"1"	"Medium"	3.1
"2013"	2013	2008	"Barisal"	"2013-Barisal"	"BRRI dhan49"	"1"	"Medium"	5.04
"2014"	2014	2008	"Kustia"	"2014-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.1
"2014"	2014	2008	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	3.61
"2014"	2014	2008	"Comilla"	"2014-Comilla"	"BRRI dhan49"	"1"	"Medium"	5.1
"2014"	2014	2008	"Gazipur"	"2014-Gazipur"	"BRRI dhan49"	"1"	"Medium"	6.18
"2014"	2014	2008	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan49"	"1"	"Medium"	5.23444186
"2014"	2014	2008	"Rangpur"	"2014-Rangpur"	"BRRI dhan49"	"1"	"Medium"	3.25
"2014"	2014	2008	"Satkhira"	"2014-Satkhira"	"BRRI dhan49"	"1"	"Medium"	5.82
"2014"	2014	2008	"Bhanga"	"2014-Bhanga"	"BRRI dhan49"	"1"	"Medium"	3.5
"2015"	2015	2008	"Kustia"	"2015-Kustia"	"BRRI dhan49"	"1"	"Medium"	5.69
"2015"	2015	2008	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan49"	"1"	"Medium"	3.299637209
"2015"	2015	2008	"Comilla"	"2015-Comilla"	"BRRI dhan49"	"1"	"Medium"	4.462747631
"2015"	2015	2008	"Gazipur"	"2015-Gazipur"	"BRRI dhan49"	"1"	"Medium"	6.201783318
"2015"	2015	2008	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan49"	"1"	"Medium"	5.392965116
"2015"	2015	2008	"Rangpur"	"2015-Rangpur"	"BRRI dhan49"	"1"	"Medium"	2.3
"2015"	2015	2008	"Satkhira"	"2015-Satkhira"	"BRRI dhan49"	"1"	"Medium"	4.1
"2015"	2015	2008	"Bhanga"	"2015-Bhanga"	"BRRI dhan49"	"1"	"Medium"	5.6125
"2009"	2009	2008	"Barisal"	"2009-Barisal"	"BRRI dhan49"	"2"	"Medium"	3.8
"2009"	2009	2008	"Gazipur"	"2009-Gazipur"	"BRRI dhan49"	"2"	"Medium"	4.25
"2009"	2009	2008	"Rangpur"	"2009-Rangpur"	"BRRI dhan49"	"2"	"Medium"	4.05
"2009"	2009	2008	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	2.4
"2009"	2009	2008	"Kustia"	"2009-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.2
"2010"	2010	2008	"Barisal"	"2010-Barisal"	"BRRI dhan49"	"2"	"Medium"	3.91
"2010"	2010	2008	"Comilla"	"2010-Comilla"	"BRRI dhan49"	"2"	"Medium"	5.84
"2010"	2010	2008	"Gazipur"	"2010-Gazipur"	"BRRI dhan49"	"2"	"Medium"	5
"2010"	2010	2008	"Rangpur"	"2010-Rangpur"	"BRRI dhan49"	"2"	"Medium"	4.6
"2010"	2010	2008	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	4.98
"2010"	2010	2008	"Kustia"	"2010-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.65
"2011"	2011	2008	"Barisal"	"2011-Barisal"	"BRRI dhan49"	"2"	"Medium"	4.02
"2011"	2011	2008	"Comilla"	"2011-Comilla"	"BRRI dhan49"	"2"	"Medium"	4.82
"2011"	2011	2008	"Gazipur"	"2011-Gazipur"	"BRRI dhan49"	"2"	"Medium"	5.6
"2011"	2011	2008	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan49"	"2"	"Medium"	7.4
"2011"	2011	2008	"Rangpur"	"2011-Rangpur"	"BRRI dhan49"	"2"	"Medium"	3.3
"2011"	2011	2008	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	5.4
"2011"	2011	2008	"Kustia"	"2011-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.98
"2012"	2012	2008	"Kustia"	"2012-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.12
"2012"	2012	2008	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	4.65
"2012"	2012	2008	"Comilla"	"2012-Comilla"	"BRRI dhan49"	"2"	"Medium"	5.49
"2012"	2012	2008	"Gazipur"	"2012-Gazipur"	"BRRI dhan49"	"2"	"Medium"	4.716
"2012"	2012	2008	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan49"	"2"	"Medium"	5.36
"2012"	2012	2008	"Rangpur"	"2012-Rangpur"	"BRRI dhan49"	"2"	"Medium"	2.2
"2012"	2012	2008	"Satkhira"	"2012-Satkhira"	"BRRI dhan49"	"2"	"Medium"	3.26
"2012"	2012	2008	"Barisal"	"2012-Barisal"	"BRRI dhan49"	"2"	"Medium"	4.32
"2013"	2013	2008	"Kustia"	"2013-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.4
"2013"	2013	2008	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	4.94
"2013"	2013	2008	"Comilla"	"2013-Comilla"	"BRRI dhan49"	"2"	"Medium"	3.42
"2013"	2013	2008	"Gazipur"	"2013-Gazipur"	"BRRI dhan49"	"2"	"Medium"	6.51
"2013"	2013	2008	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan49"	"2"	"Medium"	5.14
"2013"	2013	2008	"Rangpur"	"2013-Rangpur"	"BRRI dhan49"	"2"	"Medium"	2.6
"2013"	2013	2008	"Barisal"	"2013-Barisal"	"BRRI dhan49"	"2"	"Medium"	4.73
"2014"	2014	2008	"Kustia"	"2014-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.63
"2014"	2014	2008	"Sonagazi"	"2014-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	3.48
"2014"	2014	2008	"Comilla"	"2014-Comilla"	"BRRI dhan49"	"2"	"Medium"	5.15
"2014"	2014	2008	"Gazipur"	"2014-Gazipur"	"BRRI dhan49"	"2"	"Medium"	7.5
"2014"	2014	2008	"Rajshahi"	"2014-Rajshahi"	"BRRI dhan49"	"2"	"Medium"	5.417604651
"2014"	2014	2008	"Rangpur"	"2014-Rangpur"	"BRRI dhan49"	"2"	"Medium"	3.2
"2014"	2014	2008	"Satkhira"	"2014-Satkhira"	"BRRI dhan49"	"2"	"Medium"	6
"2014"	2014	2008	"Bhanga"	"2014-Bhanga"	"BRRI dhan49"	"2"	"Medium"	4.125
"2015"	2015	2008	"Kustia"	"2015-Kustia"	"BRRI dhan49"	"2"	"Medium"	5.71
"2015"	2015	2008	"Sonagazi"	"2015-Sonagazi"	"BRRI dhan49"	"2"	"Medium"	4.985567442
"2015"	2015	2008	"Comilla"	"2015-Comilla"	"BRRI dhan49"	"2"	"Medium"	4.946645612
"2015"	2015	2008	"Gazipur"	"2015-Gazipur"	"BRRI dhan49"	"2"	"Medium"	6.722865647
"2015"	2015	2008	"Rajshahi"	"2015-Rajshahi"	"BRRI dhan49"	"2"	"Medium"	6.021976744
"2015"	2015	2008	"Rangpur"	"2015-Rangpur"	"BRRI dhan49"	"2"	"Medium"	2.4
"2015"	2015	2008	"Satkhira"	"2015-Satkhira"	"BRRI dhan49"	"2"	"Medium"	4.601550388
"2015"	2015	2008	"Bhanga"	"2015-Bhanga"	"BRRI dhan49"	"2"	"Medium"	5.35
"2009"	2009	2008	"Barisal"	"2009-Barisal"	"BRRI dhan49"	"3"	"Medium"	3.5
"2009"	2009	2008	"Gazipur"	"2009-Gazipur"	"BRRI dhan49"	"3"	"Medium"	4.65
"2009"	2009	2008	"Rangpur"	"2009-Rangpur"	"BRRI dhan49"	"3"	"Medium"	4.2
"2009"	2009	2008	"Sonagazi"	"2009-Sonagazi"	"BRRI dhan49"	"3"	"Medium"	1.95
"2009"	2009	2008	"Kustia"	"2009-Kustia"	"BRRI dhan49"	"3"	"Medium"	5.4
"2010"	2010	2008	"Barisal"	"2010-Barisal"	"BRRI dhan49"	"3"	"Medium"	3.975
"2010"	2010	2008	"Comilla"	"2010-Comilla"	"BRRI dhan49"	"3"	"Medium"	5.42
"2010"	2010	2008	"Gazipur"	"2010-Gazipur"	"BRRI dhan49"	"3"	"Medium"	5.1
"2010"	2010	2008	"Rangpur"	"2010-Rangpur"	"BRRI dhan49"	"3"	"Medium"	4
"2010"	2010	2008	"Sonagazi"	"2010-Sonagazi"	"BRRI dhan49"	"3"	"Medium"	4.97
"2010"	2010	2008	"Kustia"	"2010-Kustia"	"BRRI dhan49"	"3"	"Medium"	5.6
"2011"	2011	2008	"Barisal"	"2011-Barisal"	"BRRI dhan49"	"3"	"Medium"	4.45
"2011"	2011	2008	"Comilla"	"2011-Comilla"	"BRRI dhan49"	"3"	"Medium"	4.91
"2011"	2011	2008	"Gazipur"	"2011-Gazipur"	"BRRI dhan49"	"3"	"Medium"	4.75
"2011"	2011	2008	"Rajshahi"	"2011-Rajshahi"	"BRRI dhan49"	"3"	"Medium"	7.8
"2011"	2011	2008	"Rangpur"	"2011-Rangpur"	"BRRI dhan49"	"3"	"Medium"	3.9
"2011"	2011	2008	"Sonagazi"	"2011-Sonagazi"	"BRRI dhan49"	"3"	"Medium"	6.7
"2011"	2011	2008	"Kustia"	"2011-Kustia"	"BRRI dhan49"	"3"	"Medium"	5.53
"2012"	2012	2008	"Kustia"	"2012-Kustia"	"BRRI dhan49"	"3"	"Medium"	4.92
"2012"	2012	2008	"Sonagazi"	"2012-Sonagazi"	"BRRI dhan49"	"3"	"Medium"	4.86
"2012"	2012	2008	"Comilla"	"2012-Comilla"	"BRRI dhan49"	"3"	"Medium"	5.24
"2012"	2012	2008	"Gazipur"	"2012-Gazipur"	"BRRI dhan49"	"3"	"Medium"	3.8
"2012"	2012	2008	"Rajshahi"	"2012-Rajshahi"	"BRRI dhan49"	"3"	"Medium"	4.7
"2012"	2012	2008	"Rangpur"	"2012-Rangpur"	"BRRI dhan49"	"3"	"Medium"	2.2
"2012"	2012	2008	"Satkhira"	"2012-Satkhira"	"BRRI dhan49"	"3"	"Medium"	3.245
"2012"	2012	2008	"Barisal"	"2012-Barisal"	"BRRI dhan49"	"3"	"Medium"	4.29
"2013"	2013	2008	"Kustia"	"2013-Kustia"	"BRRI dhan49"	"3"	"Medium"	4.83
"2013"	2013	2008	"Sonagazi"	"2013-Sonagazi"	"BRRI dhan49"	"3"	"Medium"	4.81
"2013"	2013	2008	"Comilla"	"2013-Comilla"	"BRRI dhan49"	"3"	"Medium"	4.12
"2013"	2013	2008	"Gazipur"	"2013-Gazipur"	"BRRI dhan49"	"3"	"Medium"	6.02
"2013"	2013	2008	"Rajshahi"	"2013-Rajshahi"	"BRRI dhan49"	"3"	"Medium"	4.31
"2013"	2013	2008	"Rangpur"	"2013-Rangpur"	"BRRI dhan49"	"3"	"Medium"	3.1
"2013"	2013	2008	"Barisal"	"2013-Barisal"	"BRRI dhan49"	"3"	"Medium"	4.66
"2014"	2014	2008	"Kustia"	"2014-Kustia"	"BRRI dhan49"	"3"	"Medium"	5.8
