"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2014-2015-Kustia"	"Long-BRRI dhan35"	"2014-2015"	2014	1998	"Kustia"	"BRRI dhan35"	"Long"	5.90333333333333	5.90333333333333	0.339059620016796	0.114961425925934	8.6985699067813	-0.0745441444187707
"2014-2015-Rajshahi"	"Long-BRRI dhan35"	"2014-2015"	2014	1998	"Rajshahi"	"BRRI dhan35"	"Long"	5.00333333333333	5.00333333333333	0.308255745993918	0.0950216049382666	10.5239224347945	-0.0542578375843474
"2014-2015-Rangpur"	"Long-BRRI dhan35"	"2014-2015"	2014	1998	"Rangpur"	"BRRI dhan35"	"Long"	3.48333333333333	3.48333333333333	0.194373450613147	0.0377810383032613	26.468303808201	0.0740270570825245
"2014-2015-Satkhira"	"Long-BRRI dhan35"	"2014-2015"	2014	1998	"Satkhira"	"BRRI dhan35"	"Long"	6.13	6.13	0.0921998222203474	0.00850080721746367	117.6358873244	-0.00113506000298003
"2014-2015-Sonagazi"	"Long-BRRI dhan35"	"2014-2015"	2014	1998	"Sonagazi"	"BRRI dhan35"	"Long"	5.3	5.3	0.0951401392186235	0.00905164609053906	110.477143051938	0.0125896854388241
"2015-2016-Barisal"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Barisal"	"BRRI dhan35"	"Long"	5.65666666666667	5.65666666666667	0.278782748369645	0.077719820788533	12.8667306467534	0.238321682745928
"2015-2016-Bhanga"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.42666666666667	6.42666666666667	0.386547395397856	0.149418888888866	6.69259427262756	-0.091102169184321
"2015-2016-Comilla"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Comilla"	"BRRI dhan35"	"Long"	5.17333333333333	5.17333333333333	0.440329747732719	0.19389028673836	5.15755593960941	-0.131318088238373
"2015-2016-Gazipur"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Gazipur"	"BRRI dhan35"	"Long"	6.83333333333333	6.83333333333334	0.372158369315858	0.138501851851839	7.2201200679233	0.127269294077819
"2015-2016-Habiganj"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.96666666666667	5.96666666666667	0.289156892504162	0.0836117084826633	11.9600474400944	-0.0482028097907756
"2015-2016-Kustia"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Kustia"	"BRRI dhan35"	"Long"	6.95333333333333	6.95333333333333	0.277175655651862	0.0768263440860393	13.0163684332041	0.0732163962411576
"2015-2016-Rajshahi"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Rajshahi"	"BRRI dhan35"	"Long"	6.00666666666667	6.00666666666667	0.442226027072499	0.195563859020327	5.11341924325629	0.21952024133592
"2015-2016-Rangpur"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Rangpur"	"BRRI dhan35"	"Long"	6.03	6.03	0.382015687718545	0.145935985663073	6.85231949787034	0.412287574194106
"2015-2016-Satkhira"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Satkhira"	"BRRI dhan35"	"Long"	5.49	5.49	0.302023818757355	0.0912183870967758	10.9627020585123	-0.0827884492343358
"2015-2016-Sonagazi"	"Long-BRRI dhan35"	"2015-2016"	2015	1998	"Sonagazi"	"BRRI dhan35"	"Long"	4.47333333333333	4.47333333333334	0.455542634662466	0.207519091995221	4.81883372939502	0.0071419123880645
"2001-2002-Barisal"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Barisal"	"BRRI dhan36"	"Stress"	6.62	6.62	0.24716467715379	0.0610903776325371	16.3691900222826	-0.0128866172289257
"2001-2002-Bhanga"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.63333333333333	6.63333333333333	0.285697556310732	0.081623093681924	12.2514346723598	0.00229569158463505
"2001-2002-Comilla"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.45666666666667	6.45666666666667	0.161967074843428	0.0262333333333367	38.1194409148617	0.0778777294967892
"2001-2002-Habiganj"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.56	5.56	0.180123313687115	0.0324444081336267	30.8219523031939	0.0286482961152137
"2001-2002-Rajshahi"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.93333333333333	5.93333333333333	0.362854014149783	0.131663035584611	7.59514616657434	0.243088136971754
"2001-2002-Rangpur"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Rangpur"	"BRRI dhan36"	"Stress"	5.67	5.67	0.303329921693115	0.0920090413943511	10.8684971046921	-0.0376038520657032
"2001-2002-Satkhira"	"Stress-BRRI dhan36"	"2001-2002"	2001	1998	"Satkhira"	"BRRI dhan36"	"Stress"	5.52666666666667	5.52666666666667	0.0580189161050427	0.00336619462600399	297.071355374095	-0.00281163802459705
"2002-2003-Barisal"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Barisal"	"BRRI dhan36"	"Stress"	3.78666666666667	3.78666666666667	0.313910433640852	0.098539760348588	10.1481878630764	-0.241596755432832
"2002-2003-Bhanga"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.85333333333333	6.85333333333333	0.30608919532951	0.0936905954974666	10.6734298644418	0.135042420658519
"2002-2003-Comilla"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Comilla"	"BRRI dhan36"	"Stress"	4.54333333333333	4.54333333333333	0.215096624181339	0.0462665577342084	21.6138837417901	-0.0752383759510149
"2002-2003-Gazipur"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.44666666666667	5.44666666666667	0.322315233364283	0.103887109658672	9.6258333039158	0.180177802296397
"2002-2003-Habiganj"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.82	5.82	0.258666557172678	0.0669083877995662	14.9458092309091	0.101520301470006
"2002-2003-Rajshahi"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	4.03333333333333	4.03333333333333	0.460137052931002	0.211726107480027	4.72308309968024	-0.0665486654987335
"2002-2003-Rangpur"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Rangpur"	"BRRI dhan36"	"Stress"	3.34333333333333	3.34333333333333	0.215484372722109	0.0464335148874406	21.5361684857177	-0.0248878870854865
"2002-2003-Satkhira"	"Stress-BRRI dhan36"	"2002-2003"	2002	1998	"Satkhira"	"BRRI dhan36"	"Stress"	4.48333333333333	4.48333333333333	0.11216121424592	0.0125801379811192	79.4903840880635	-0.0188370180275754
"2003-2004-Barisal"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.37666666666667	5.37666666666667	0.432998446095344	0.187487654320983	5.33368452243783	0.352643367886107
"2003-2004-Bhanga"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Bhanga"	"BRRI dhan36"	"Stress"	5.76333333333333	5.76333333333333	0.438643805153522	0.192408387799561	5.19727861886009	0.0485585241446636
"2003-2004-Comilla"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Comilla"	"BRRI dhan36"	"Stress"	4.97333333333333	4.97333333333333	0.216915392680404	0.047052287581694	21.2529517988634	0.0417630748953641
"2003-2004-Gazipur"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Gazipur"	"BRRI dhan36"	"Stress"	2.60666666666667	2.60666666666667	0.270899547796538	0.0733865649963686	13.6264723665631	-0.185582814771054
"2003-2004-Habiganj"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.56333333333333	5.56333333333333	0.258788375674349	0.0669714233841678	14.93174177087	0.0730903103751404
"2003-2004-Rajshahi"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	3.13666666666667	3.13666666666667	0.371865061305709	0.138283623819899	7.2315142775142	0.0982665705307038
"2003-2004-Rangpur"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Rangpur"	"BRRI dhan36"	"Stress"	4.40333333333333	4.40333333333333	0.233734404759005	0.0546317719680465	18.3043669274518	0.0242376538420137
"2003-2004-Satkhira"	"Stress-BRRI dhan36"	"2003-2004"	2003	1998	"Satkhira"	"BRRI dhan36"	"Stress"	5.87	5.87	0.116453431025753	0.0135614015976699	73.7386908571322	0.00653281673452266
"2004-2005-Barisal"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.81333333333333	5.81333333333333	0.283980613962915	0.0806449891067539	12.400026475002	0.00407105198314284
"2004-2005-Bhanga"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Bhanga"	"BRRI dhan36"	"Stress"	7.03333333333333	7.03333333333333	0.161453658833138	0.0260672839506074	38.3622628999174	0.00537570870006832
"2004-2005-Comilla"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.54333333333333	6.54333333333333	0.248496495652324	0.0617505083514855	16.1941986664786	0.108082336799924
"2004-2005-Gazipur"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Gazipur"	"BRRI dhan36"	"Stress"	4.94333333333333	4.94333333333333	0.227098540895112	0.0515737472766889	19.3897099358533	0.0425272666444165
"2004-2005-Habiganj"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.93	5.93	0.20023669726353	0.0400947349310066	24.9409305665883	0.0746627203841115
"2004-2005-Kustia"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Kustia"	"BRRI dhan36"	"Stress"	5.78333333333333	5.78333333333333	0.0878815470024954	0.00772316630355181	129.480573212584	-0.0097853762101936
"2004-2005-Rajshahi"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.33666666666667	5.33666666666667	0.271056929655026	0.0734718591140097	13.6106532767635	0.0822226806475914
"2004-2005-Rangpur"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Rangpur"	"BRRI dhan36"	"Stress"	4.82666666666667	4.82666666666667	0.183542859077602	0.0336879811183805	29.6841771694769	0.0205687709687945
"2004-2005-Satkhira"	"Stress-BRRI dhan36"	"2004-2005"	2004	1998	"Satkhira"	"BRRI dhan36"	"Stress"	5.27333333333333	5.27333333333333	0.0492134945565757	0.00242196804647011	412.88736300937	-0.00448905469931482
"2005-2006-Barisal"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.86	5.86	0.302191463255966	0.0913196804647816	10.9505420399019	-0.0520276453065902
"2005-2006-Bhanga"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.97333333333333	6.97333333333333	0.327794671105593	0.107449346405224	9.30671086847469	0.144866826423175
"2005-2006-Comilla"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.19666666666667	6.19666666666667	0.122112398668185	0.0149114379084977	67.0626136886583	0.0268246207689362
"2005-2006-Gazipur"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Gazipur"	"BRRI dhan36"	"Stress"	6.64333333333333	6.64333333333333	0.219142631865539	0.0480234931009551	20.8231416631397	0.113922793309942
"2005-2006-Habiganj"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.64666666666667	5.64666666666667	0.318481498330009	0.101430464778527	9.85897089383838	-0.239044311315373
"2005-2006-Kustia"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Kustia"	"BRRI dhan36"	"Stress"	7.25666666666667	7.25666666666667	0.151309342296115	0.0228945170660828	43.678580208248	0.030980423457061
"2005-2006-Rajshahi"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.45	5.45	0.242186766608177	0.0586544299201236	17.0490106435578	-0.0187214807646106
"2005-2006-Rangpur"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Rangpur"	"BRRI dhan36"	"Stress"	3.24	3.24	0.327893798011106	0.107514342774148	9.30108461994387	-0.25967818295412
"2005-2006-Satkhira"	"Stress-BRRI dhan36"	"2005-2006"	2005	1998	"Satkhira"	"BRRI dhan36"	"Stress"	6.39333333333333	6.39333333333333	0.159965160513332	0.0255888525780561	39.079517026002	0.0322547025486655
"2006-2007-Barisal"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Barisal"	"BRRI dhan36"	"Stress"	6.07	6.07	0.0714861273728107	0.00511026640676171	195.68451434877	0.0110429849583031
"2006-2007-Bhanga"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Bhanga"	"BRRI dhan36"	"Stress"	7.25666666666667	7.25666666666667	0.114336376615391	0.0130728070175365	76.4946655036331	0.0116938402455009
"2006-2007-Comilla"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.09666666666667	6.09666666666667	0.1100686477271	0.0121151072124723	82.541572473293	0.0153091515455639
"2006-2007-Gazipur"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.09	5.09	0.208307754421024	0.0433921205519298	23.0456586882691	-0.0161894435216299
"2006-2007-Habiganj"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Habiganj"	"BRRI dhan36"	"Stress"	4.81333333333333	4.81333333333333	0.213833326116459	0.045724691358028	21.8700218700203	-0.158356699587568
"2006-2007-Kustia"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Kustia"	"BRRI dhan36"	"Stress"	8.72333333333333	8.72333333333333	0.272038725600079	0.0740050682261153	13.5125880425459	0.255879590815743
"2006-2007-Rajshahi"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.26666666666667	5.26666666666667	0.358730343557967	0.128687459389217	7.77076495834367	0.165313372333013
"2006-2007-Rangpur"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Rangpur"	"BRRI dhan36"	"Stress"	4.38333333333333	4.38333333333333	0.101531322687506	0.0103086094866744	97.0062937482172	-0.0185159762713791
"2006-2007-Satkhira"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Satkhira"	"BRRI dhan36"	"Stress"	5.76333333333333	5.76333333333333	0.0978925097737054	0.009582943469795	104.352071276634	-0.0155198524241573
"2007-2008-Barisal"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.96666666666667	5.96666666666667	0.225628355145955	0.0509081546458691	19.6432183990221	0.0474135251441155
"2007-2008-Bhanga"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.1	6.1	0.113287027577184	0.0128339506172736	77.9183300467174	-0.00846711895856522
"2007-2008-Comilla"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.70333333333333	6.70333333333333	0.125518159312143	0.0157548083171084	63.4726859173579	-0.00639897745225859
"2007-2008-Gazipur"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.43333333333333	5.43333333333333	0.229593398543993	0.052713128654981	18.9706060997673	0.0369478492626705
"2007-2008-Habiganj"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Habiganj"	"BRRI dhan36"	"Stress"	4.81333333333333	4.81333333333333	0.213833326116459	0.045724691358028	21.8700218700203	-0.150891362158617
"2007-2008-Kustia"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Kustia"	"BRRI dhan36"	"Stress"	7.14666666666667	7.14666666666667	0.0714488507367363	0.00510493827160043	195.888754534635	0.0121677754072271
"2007-2008-Rajshahi"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	4.51333333333333	4.51333333333333	0.195046519833815	0.0380431448992826	26.2859446201793	0.00904265924737402
"2007-2008-Rangpur"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Rangpur"	"BRRI dhan36"	"Stress"	2.78333333333333	2.78333333333333	0.155756125915591	0.0242599707602334	41.2201650976096	0.0111135154205542
"2007-2008-Satkhira"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Satkhira"	"BRRI dhan36"	"Stress"	6.36666666666667	6.36666666666667	0.513208637800389	0.263383105912931	3.79675073134942	-0.0972959696354163
"2008-2009-Barisal"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.88333333333333	5.88333333333333	0.167202355486745	0.0279566276803159	35.7696933777208	0.0365952169523123
"2008-2009-Bhanga"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.68	6.68	0.0835097547733508	0.00697387914230519	143.392218246767	0.00104099172096639
"2008-2009-Comilla"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Comilla"	"BRRI dhan36"	"Stress"	5.90333333333333	5.90333333333333	0.196294622818295	0.0385315789473766	25.9527386968938	0.0388962363789798
"2008-2009-Gazipur"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.05	5.05	0.239313589568272	0.0572709941520513	17.4608458401308	-0.0312360499068474
"2008-2009-Habiganj"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Habiganj"	"BRRI dhan36"	"Stress"	7.2	7.2	0.0984083864633341	0.00968421052631691	103.260869565205	0.0142312689684783
"2008-2009-Kustia"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Kustia"	"BRRI dhan36"	"Stress"	7.77333333333333	7.77333333333333	0.235293955753303	0.0553632456140375	18.0625248557763	0.0469371311049551
"2008-2009-Rajshahi"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	3.75	3.75	0.334375082663821	0.111806695906437	8.94400815526138	-0.121499217797295
"2008-2009-Rangpur"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Rangpur"	"BRRI dhan36"	"Stress"	2.43333333333333	2.43333333333333	0.126417884341895	0.0159814814814808	62.5724217844753	-0.0169681104201089
"2008-2009-Satkhira"	"Stress-BRRI dhan36"	"2008-2009"	2008	1998	"Satkhira"	"BRRI dhan36"	"Stress"	6.06666666666667	6.06666666666667	0.310528223802259	0.0964277777777858	10.3704557239146	-0.0766205378155709
"2009-2010-Barisal"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.8	5.8	0.263906348628747	0.0696465608465579	14.3582107694184	0.106122825835852
"2009-2010-Bhanga"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.89	6.89	0.212419154823519	0.0451218973359379	22.1621886277272	0.040756221672007
"2009-2010-Comilla"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Comilla"	"BRRI dhan36"	"Stress"	5.75333333333333	5.75333333333333	0.0904396883672715	0.00817933723196918	122.259294566248	-0.00617775289558864
"2009-2010-Gazipur"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Gazipur"	"BRRI dhan36"	"Stress"	4.22	4.22	0.27883426075994	0.0777485449735423	12.8619770355869	-0.054309420906999
"2009-2010-Habiganj"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Habiganj"	"BRRI dhan36"	"Stress"	6.23333333333333	6.23333333333333	0.0700528900717596	0.00490740740740604	203.773584905717	0.00184699381593045
"2009-2010-Kustia"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Kustia"	"BRRI dhan36"	"Stress"	6.84	6.84	0.127815999877006	0.0163369298245589	61.211011538822	0.0261784675845327
"2009-2010-Rajshahi"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	4.13	4.13	0.229875238077584	0.0528426250812261	18.9241166286283	-0.0316119806337722
"2009-2010-Rangpur"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Rangpur"	"BRRI dhan36"	"Stress"	4.53333333333333	4.53333333333333	0.255884036648714	0.0654766402116403	15.2726223698665	0.11245841716749
"2009-2010-Satkhira"	"Stress-BRRI dhan36"	"2009-2010"	2009	1998	"Satkhira"	"BRRI dhan36"	"Stress"	6.11666666666667	6.11666666666667	0.265448423421698	0.0704628654970653	14.1918724557356	0.0064529568716436
"2010-2011-Barisal"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.50666666666667	5.50666666666667	0.277057622031828	0.0767609259259315	13.0274614061446	0.11954892518165
"2010-2011-Bhanga"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Bhanga"	"BRRI dhan36"	"Stress"	7.09666666666667	7.09666666666667	0.403600233087322	0.16289314814814	6.13899363704707	0.221690010037991
"2010-2011-Comilla"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Comilla"	"BRRI dhan36"	"Stress"	4.97	4.97	0.0749648947823642	0.00561973544973094	177.944319433734	-0.0133539056187768
"2010-2011-Gazipur"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Gazipur"	"BRRI dhan36"	"Stress"	3.15	3.15	0.452831801237101	0.205056640211637	4.8767013785455	-0.128331772924931
"2010-2011-Habiganj"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.26666666666667	5.26666666666667	0.116416966344714	0.0135529100529063	73.7848916650602	-0.00600724206685843
"2010-2011-Kustia"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Kustia"	"BRRI dhan36"	"Stress"	5.90333333333333	5.90333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	0.010519243103019
"2010-2011-Rajshahi"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	4.57333333333333	4.57333333333333	0.218481379207548	0.0477341130604323	20.9493784609338	-0.083255067115898
"2010-2011-Rangpur"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Rangpur"	"BRRI dhan36"	"Stress"	2.46666666666667	2.46666666666667	0.119805287355388	0.014353306878307	69.6703560007736	-0.00513632300586897
"2010-2011-Satkhira"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Satkhira"	"BRRI dhan36"	"Stress"	6.16666666666667	6.16666666666667	0.351209926822144	0.123348412698416	8.10711689047008	0.107003852756439
"2010-2011-Sonagazi"	"Stress-BRRI dhan36"	"2010-2011"	2010	1998	"Sonagazi"	"BRRI dhan36"	"Stress"	5.2	5.2	0.191871870827438	0.036814814814821	27.1629778671986	0.000719139198275265
"2011-2012-Barisal"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.50666666666667	5.50666666666667	0.277057622031828	0.0767609259259315	13.0274614061446	0.11443903606596
"2011-2012-Bhanga"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Bhanga"	"BRRI dhan36"	"Stress"	7.09666666666667	7.09666666666667	0.403600233087322	0.16289314814814	6.13899363704707	0.212770153019345
"2011-2012-Comilla"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Comilla"	"BRRI dhan36"	"Stress"	4.5	4.5	0.125025605843028	0.0156314021164161	63.97378767128	-0.04123680155503
"2011-2012-Gazipur"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.65	5.65	0.187925320076699	0.0353159259259297	28.3158369427256	0.0157003539145872
"2011-2012-Habiganj"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Habiganj"	"BRRI dhan36"	"Stress"	5.26666666666667	5.26666666666667	0.116416966344714	0.0135529100529063	73.7848916650602	-0.00708884634430174
"2011-2012-Kustia"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Kustia"	"BRRI dhan36"	"Stress"	5.90333333333333	5.90333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	0.0101685171300918
"2011-2012-Rajshahi"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.01666666666667	5.01666666666667	0.379846425385708	0.1442833068783	6.93080870986329	-0.32576549884891
"2011-2012-Rangpur"	"Stress-BRRI dhan36"	"2011-2012"	2011	1998	"Rangpur"	"BRRI dhan36"	"Stress"	2.46666666666667	2.46666666666667	0.235463238124209	0.0554429365079377	18.0365626892225	-0.0284961103435832
