"Y"	"t.k"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"Yield"
"2015"	2015	2013	"Rajshahi"	"2015-2016-Rajshahi"	"BRRI dhan61"	"1"	"Stress"	4.93
"2001"	2001	2013	"Barisal"	"2001-2002-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Bhanga"	"2001-2002-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Comilla"	"2001-2002-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Habiganj"	"2001-2002-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Rajshahi"	"2001-2002-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Rangpur"	"2001-2002-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2001"	2001	2013	"Satkhira"	"2001-2002-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Barisal"	"2002-2003-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Bhanga"	"2002-2003-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Comilla"	"2002-2003-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Gazipur"	"2002-2003-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Habiganj"	"2002-2003-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Rajshahi"	"2002-2003-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Rangpur"	"2002-2003-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2002"	2002	2013	"Satkhira"	"2002-2003-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Barisal"	"2003-2004-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Bhanga"	"2003-2004-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Comilla"	"2003-2004-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Gazipur"	"2003-2004-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Habiganj"	"2003-2004-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Rajshahi"	"2003-2004-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Rangpur"	"2003-2004-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2003"	2003	2013	"Satkhira"	"2003-2004-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Barisal"	"2004-2005-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Bhanga"	"2004-2005-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Comilla"	"2004-2005-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Gazipur"	"2004-2005-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Habiganj"	"2004-2005-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Rajshahi"	"2004-2005-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Rangpur"	"2004-2005-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Satkhira"	"2004-2005-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2004"	2004	2013	"Kustia"	"2004-2005-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Barisal"	"2005-2006-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Bhanga"	"2005-2006-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Comilla"	"2005-2006-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Gazipur"	"2005-2006-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Habiganj"	"2005-2006-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Rajshahi"	"2005-2006-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Rangpur"	"2005-2006-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Satkhira"	"2005-2006-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2005"	2005	2013	"Kustia"	"2005-2006-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Barisal"	"2006-2007-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Bhanga"	"2006-2007-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Comilla"	"2006-2007-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Gazipur"	"2006-2007-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Kustia"	"2006-2007-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2006"	2006	2013	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Barisal"	"2007-2008-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Comilla"	"2007-2008-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Kustia"	"2007-2008-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2007"	2007	2013	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Barisal"	"2008-2009-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Comilla"	"2008-2009-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Kustia"	"2008-2009-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2008"	2008	2013	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Barisal"	"2009-2010-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Comilla"	"2009-2010-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2009"	2009	2013	"Kustia"	"2009-2010-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Barisal"	"2010-2011-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Comilla"	"2010-2011-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Kustia"	"2010-2011-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2010"	2010	2013	"Rajshahi"	"2010-2011-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Barisal"	"2011-2012-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Bhanga"	"2011-2012-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Comilla"	"2011-2012-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Gazipur"	"2011-2012-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Habiganj"	"2011-2012-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Rangpur"	"2011-2012-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Satkhira"	"2011-2012-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Sonagazi"	"2011-2012-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Kustia"	"2011-2012-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2011"	2011	2013	"Rajshahi"	"2011-2012-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Barisal"	"2012-2013-Barisal"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Bhanga"	"2012-2013-Bhanga"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Comilla"	"2012-2013-Comilla"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Gazipur"	"2012-2013-Gazipur"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Habiganj"	"2012-2013-Habiganj"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Rangpur"	"2012-2013-Rangpur"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Satkhira"	"2012-2013-Satkhira"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Sonagazi"	"2012-2013-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Kustia"	"2012-2013-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2012"	2012	2013	"Rajshahi"	"2012-2013-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	NA
"2013"	2013	2013	"Barisal"	"2013-2014-Barisal"	"BRRI dhan61"	"2"	"Stress"	4.87
"2013"	2013	2013	"Bhanga"	"2013-2014-Bhanga"	"BRRI dhan61"	"2"	"Stress"	7.3
"2013"	2013	2013	"Comilla"	"2013-2014-Comilla"	"BRRI dhan61"	"2"	"Stress"	5.86
"2013"	2013	2013	"Gazipur"	"2013-2014-Gazipur"	"BRRI dhan61"	"2"	"Stress"	6
"2013"	2013	2013	"Habiganj"	"2013-2014-Habiganj"	"BRRI dhan61"	"2"	"Stress"	6.71
"2013"	2013	2013	"Rangpur"	"2013-2014-Rangpur"	"BRRI dhan61"	"2"	"Stress"	5.2
"2013"	2013	2013	"Satkhira"	"2013-2014-Satkhira"	"BRRI dhan61"	"2"	"Stress"	6.94
"2013"	2013	2013	"Sonagazi"	"2013-2014-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	NA
"2013"	2013	2013	"Kustia"	"2013-2014-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2013"	2013	2013	"Rajshahi"	"2013-2014-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	3.27
"2014"	2014	2013	"Barisal"	"2014-2015-Barisal"	"BRRI dhan61"	"2"	"Stress"	5.72
"2014"	2014	2013	"Bhanga"	"2014-2015-Bhanga"	"BRRI dhan61"	"2"	"Stress"	8.12
"2014"	2014	2013	"Comilla"	"2014-2015-Comilla"	"BRRI dhan61"	"2"	"Stress"	6.19
"2014"	2014	2013	"Gazipur"	"2014-2015-Gazipur"	"BRRI dhan61"	"2"	"Stress"	6.5
"2014"	2014	2013	"Habiganj"	"2014-2015-Habiganj"	"BRRI dhan61"	"2"	"Stress"	6.35
"2014"	2014	2013	"Rangpur"	"2014-2015-Rangpur"	"BRRI dhan61"	"2"	"Stress"	3
"2014"	2014	2013	"Satkhira"	"2014-2015-Satkhira"	"BRRI dhan61"	"2"	"Stress"	7.19
"2014"	2014	2013	"Sonagazi"	"2014-2015-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	5.53
"2014"	2014	2013	"Kustia"	"2014-2015-Kustia"	"BRRI dhan61"	"2"	"Stress"	NA
"2014"	2014	2013	"Rajshahi"	"2014-2015-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	5.87
"2015"	2015	2013	"Barisal"	"2015-2016-Barisal"	"BRRI dhan61"	"2"	"Stress"	5.21
"2015"	2015	2013	"Bhanga"	"2015-2016-Bhanga"	"BRRI dhan61"	"2"	"Stress"	6.58
"2015"	2015	2013	"Comilla"	"2015-2016-Comilla"	"BRRI dhan61"	"2"	"Stress"	6.22
"2015"	2015	2013	"Gazipur"	"2015-2016-Gazipur"	"BRRI dhan61"	"2"	"Stress"	7.23
"2015"	2015	2013	"Habiganj"	"2015-2016-Habiganj"	"BRRI dhan61"	"2"	"Stress"	6.2
"2015"	2015	2013	"Rangpur"	"2015-2016-Rangpur"	"BRRI dhan61"	"2"	"Stress"	5.12
"2015"	2015	2013	"Satkhira"	"2015-2016-Satkhira"	"BRRI dhan61"	"2"	"Stress"	4.78
"2015"	2015	2013	"Sonagazi"	"2015-2016-Sonagazi"	"BRRI dhan61"	"2"	"Stress"	4.5
"2015"	2015	2013	"Kustia"	"2015-2016-Kustia"	"BRRI dhan61"	"2"	"Stress"	6.96
"2015"	2015	2013	"Rajshahi"	"2015-2016-Rajshahi"	"BRRI dhan61"	"2"	"Stress"	6.03
"2001"	2001	2013	"Barisal"	"2001-2002-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Bhanga"	"2001-2002-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Comilla"	"2001-2002-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Habiganj"	"2001-2002-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Rajshahi"	"2001-2002-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Rangpur"	"2001-2002-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2001"	2001	2013	"Satkhira"	"2001-2002-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Barisal"	"2002-2003-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Bhanga"	"2002-2003-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Comilla"	"2002-2003-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Gazipur"	"2002-2003-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Habiganj"	"2002-2003-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Rajshahi"	"2002-2003-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Rangpur"	"2002-2003-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2002"	2002	2013	"Satkhira"	"2002-2003-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Barisal"	"2003-2004-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Bhanga"	"2003-2004-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Comilla"	"2003-2004-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Gazipur"	"2003-2004-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Habiganj"	"2003-2004-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Rajshahi"	"2003-2004-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Rangpur"	"2003-2004-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2003"	2003	2013	"Satkhira"	"2003-2004-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Barisal"	"2004-2005-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Bhanga"	"2004-2005-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Comilla"	"2004-2005-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Gazipur"	"2004-2005-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Habiganj"	"2004-2005-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Rajshahi"	"2004-2005-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Rangpur"	"2004-2005-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Satkhira"	"2004-2005-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2004"	2004	2013	"Kustia"	"2004-2005-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Barisal"	"2005-2006-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Bhanga"	"2005-2006-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Comilla"	"2005-2006-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Gazipur"	"2005-2006-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Habiganj"	"2005-2006-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Rajshahi"	"2005-2006-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Rangpur"	"2005-2006-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Satkhira"	"2005-2006-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2005"	2005	2013	"Kustia"	"2005-2006-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Barisal"	"2006-2007-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Bhanga"	"2006-2007-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Comilla"	"2006-2007-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Gazipur"	"2006-2007-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Habiganj"	"2006-2007-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Rajshahi"	"2006-2007-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Kustia"	"2006-2007-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Rangpur"	"2006-2007-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2006"	2006	2013	"Satkhira"	"2006-2007-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Barisal"	"2007-2008-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Bhanga"	"2007-2008-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Comilla"	"2007-2008-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Gazipur"	"2007-2008-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Habiganj"	"2007-2008-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Rangpur"	"2007-2008-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Satkhira"	"2007-2008-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Kustia"	"2007-2008-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2007"	2007	2013	"Rajshahi"	"2007-2008-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Barisal"	"2008-2009-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Bhanga"	"2008-2009-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Comilla"	"2008-2009-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Gazipur"	"2008-2009-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Habiganj"	"2008-2009-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Rajshahi"	"2008-2009-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Rangpur"	"2008-2009-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Kustia"	"2008-2009-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2008"	2008	2013	"Satkhira"	"2008-2009-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Barisal"	"2009-2010-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Bhanga"	"2009-2010-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Comilla"	"2009-2010-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Gazipur"	"2009-2010-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Habiganj"	"2009-2010-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Rajshahi"	"2009-2010-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Rangpur"	"2009-2010-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Satkhira"	"2009-2010-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2009"	2009	2013	"Kustia"	"2009-2010-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Barisal"	"2010-2011-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Bhanga"	"2010-2011-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Comilla"	"2010-2011-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Gazipur"	"2010-2011-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Habiganj"	"2010-2011-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Rangpur"	"2010-2011-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Satkhira"	"2010-2011-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Sonagazi"	"2010-2011-Sonagazi"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Kustia"	"2010-2011-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2010"	2010	2013	"Rajshahi"	"2010-2011-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Barisal"	"2011-2012-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Bhanga"	"2011-2012-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Comilla"	"2011-2012-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Gazipur"	"2011-2012-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Habiganj"	"2011-2012-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Rangpur"	"2011-2012-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Satkhira"	"2011-2012-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Sonagazi"	"2011-2012-Sonagazi"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Kustia"	"2011-2012-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2011"	2011	2013	"Rajshahi"	"2011-2012-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Barisal"	"2012-2013-Barisal"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Bhanga"	"2012-2013-Bhanga"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Comilla"	"2012-2013-Comilla"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Gazipur"	"2012-2013-Gazipur"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Habiganj"	"2012-2013-Habiganj"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Rangpur"	"2012-2013-Rangpur"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Satkhira"	"2012-2013-Satkhira"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Sonagazi"	"2012-2013-Sonagazi"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Kustia"	"2012-2013-Kustia"	"BRRI dhan61"	"3"	"Stress"	NA
"2012"	2012	2013	"Rajshahi"	"2012-2013-Rajshahi"	"BRRI dhan61"	"3"	"Stress"	NA
